"month","year","country","value","date","max","min","normalised_value"
"07","2021","Burundi",0.000500233020044905,2021-07-01,4873.253,0,1e-07
"08","2021","Burundi",0.000824894946874417,2021-08-01,4873.253,0,2e-07
"09","2021","Burundi",0.00121657554144958,2021-09-01,4873.253,0,2e-07
"10","2021","Burundi",0.00163147535296733,2021-10-01,4873.253,0,3e-07
"11","2021","Burundi",0.00170375408197886,2021-11-01,4873.253,0,3e-07
"12","2021","Burundi",0.00188143587334456,2021-12-01,4873.253,0,4e-07
"01","2021","Cabo Verde",0.0231639369334265,2021-01-01,4873.253,0,4.8e-06
"02","2021","Cabo Verde",0.0265164381759524,2021-02-01,4873.253,0,5.4e-06
"03","2021","Cabo Verde",0.0292708220437341,2021-03-01,4873.253,0,6e-06
"04","2021","Cabo Verde",0.0362242830180987,2021-04-01,4873.253,0,7.4e-06
"05","2021","Cabo Verde",0.0499001254842585,2021-05-01,4873.253,0,1.02e-05
"06","2021","Cabo Verde",0.0569919374758688,2021-06-01,4873.253,0,1.17e-05
"07","2021","Cabo Verde",0.0597194949902609,2021-07-01,4873.253,0,1.23e-05
"08","2021","Cabo Verde",0.062003252797055,2021-08-01,4873.253,0,1.27e-05
"09","2021","Cabo Verde",0.0660649150701094,2021-09-01,4873.253,0,1.36e-05
"10","2021","Cabo Verde",0.0683004413880365,2021-10-01,4873.253,0,1.4e-05
"11","2021","Cabo Verde",0.0688855994493886,2021-11-01,4873.253,0,1.41e-05
"12","2021","Cabo Verde",0.0698420156202025,2021-12-01,4873.253,0,1.43e-05
"01","2021","Cambodia",2.54588133019863e-05,2021-01-01,4873.253,0,0
"02","2021","Cambodia",3.24716668952208e-05,2021-02-01,4873.253,0,0
"03","2021","Cambodia",9.01892208403218e-05,2021-03-01,4873.253,0,0
"04","2021","Cambodia",0.000377126479055838,2021-04-01,4873.253,0,1e-07
"05","2021","Cambodia",0.00132688749495331,2021-05-01,4873.253,0,3e-07
"06","2021","Cambodia",0.002401078790475,2021-06-01,4873.253,0,5e-07
"07","2021","Cambodia",0.00388902619240336,2021-07-01,4873.253,0,8e-07
"08","2021","Cambodia",0.0051369981191214,2021-08-01,4873.253,0,1.1e-06
"09","2021","Cambodia",0.00610593199784843,2021-09-01,4873.253,0,1.3e-06
"10","2021","Cambodia",0.00694233186727164,2021-10-01,4873.253,0,1.4e-06
"11","2021","Cambodia",0.00714954686306153,2021-11-01,4873.253,0,1.5e-06
"12","2021","Cambodia",0.00719954209406015,2021-12-01,4873.253,0,1.5e-06
"01","2021","Cameroon",0.00105392154742133,2021-01-01,4873.253,0,2e-07
"02","2021","Cameroon",0.00122553393413215,2021-02-01,4873.253,0,3e-07
"03","2021","Cameroon",0.00152593359954122,2021-03-01,4873.253,0,3e-07
"04","2021","Cameroon",0.00236857990382231,2021-04-01,4873.253,0,5e-07
"05","2021","Cameroon",0.00285845756636332,2021-05-01,4873.253,0,6e-07
"06","2021","Cameroon",0.00301334826899337,2021-06-01,4873.253,0,6e-07
"07","2021","Cameroon",0.0030646120312207,2021-07-01,4873.253,0,6e-07
"08","2021","Cameroon",0.00310843636629262,2021-08-01,4873.253,0,6e-07
"09","2021","Cameroon",0.00321373604566045,2021-09-01,4873.253,0,7e-07
"10","2021","Cameroon",0.00368750355015514,2021-10-01,4873.253,0,8e-07
"11","2021","Cameroon",0.00397950380016513,2021-11-01,4873.253,0,8e-07
"12","2021","Cameroon",0.00406592347541987,2021-12-01,4873.253,0,8e-07
"01","2021","Canada",0.260627695330224,2021-01-01,4873.253,0,5.35e-05
"02","2021","Canada",0.308017248963154,2021-02-01,4873.253,0,6.32e-05
"03","2021","Canada",0.343116835676507,2021-03-01,4873.253,0,7.04e-05
"04","2021","Canada",0.412376997509031,2021-04-01,4873.253,0,8.46e-05
"05","2021","Canada",0.492508921426689,2021-05-01,4873.253,0,0.0001011
"06","2021","Canada",0.522255450387269,2021-06-01,4873.253,0,0.0001072
"07","2021","Canada",0.529305976389686,2021-07-01,4873.253,0,0.0001086
"08","2021","Canada",0.542889191030747,2021-08-01,4873.253,0,0.0001114
"09","2021","Canada",0.581147640145961,2021-09-01,4873.253,0,0.0001193
"10","2021","Canada",0.623669660980358,2021-10-01,4873.253,0,0.000128
"11","2021","Canada",0.652576832309353,2021-11-01,4873.253,0,0.0001339
"12","2021","Canada",0.710987822063143,2021-12-01,4873.253,0,0.0001459
"01","2021","Central African Republic",0.00102960350350118,2021-01-01,4873.253,0,2e-07
"02","2021","Central African Republic",0.00103439688919435,2021-02-01,4873.253,0,2e-07
"03","2021","Central African Republic",0.00104656152169968,2021-03-01,4873.253,0,2e-07
"04","2021","Central African Republic",0.00119401279234348,2021-04-01,4873.253,0,2e-07
"05","2021","Central African Republic",0.00141808839066764,2021-05-01,4873.253,0,3e-07
"06","2021","Central African Republic",0.00147242529172578,2021-06-01,4873.253,0,3e-07
"07","2021","Central African Republic",0.00147920137472288,2021-07-01,4873.253,0,3e-07
"08","2021","Central African Republic",0.00208287743492496,2021-08-01,4873.253,0,4e-07
"09","2021","Central African Republic",0.00234465562568551,2021-09-01,4873.253,0,5e-07
"10","2021","Central African Republic",0.00237183164576451,2021-10-01,4873.253,0,5e-07
"11","2021","Central African Republic",0.00241115300871844,2021-11-01,4873.253,0,5e-07
"12","2021","Central African Republic",0.00246889108667061,2021-12-01,4873.253,0,5e-07
"01","2021","Chad",0.000170620035467326,2021-01-01,4873.253,0,0
"02","2021","Chad",0.000223643446244468,2021-02-01,4873.253,0,0
"03","2021","Chad",0.000262732859403323,2021-03-01,4873.253,0,1e-07
"04","2021","Chad",0.000285024160177356,2021-04-01,4873.253,0,1e-07
"05","2021","Chad",0.000297933061011476,2021-05-01,4873.253,0,1e-07
"06","2021","Chad",0.000300998971601221,2021-06-01,4873.253,0,1e-07
"07","2021","Chad",0.000302006103755022,2021-07-01,4873.253,0,1e-07
"08","2021","Chad",0.000303343491463968,2021-08-01,4873.253,0,1e-07
"09","2021","Chad",0.000305506092558082,2021-09-01,4873.253,0,1e-07
"10","2021","Chad",0.000308164764335426,2021-10-01,4873.253,0,1e-07
"11","2021","Chad",0.000310908143880532,2021-11-01,4873.253,0,1e-07
"12","2021","Chad",0.000344855534623594,2021-12-01,4873.253,0,1e-07
"01","2021","Chile",1.56595743615521,2021-01-01,4873.253,0,0.0003213
"02","2021","Chile",1.82538270160645,2021-02-01,4873.253,0,0.0003746
"03","2021","Chile",2.12681817132649,2021-03-01,4873.253,0,0.0004364
"04","2021","Chile",2.59418624191308,2021-04-01,4873.253,0,0.0005323
"05","2021","Chile",3.02663307377985,2021-05-01,4873.253,0,0.0006211
"06","2021","Chile",3.48645777520751,2021-06-01,4873.253,0,0.0007154
"07","2021","Chile",3.7431046594714,2021-07-01,4873.253,0,0.0007681
"08","2021","Chile",3.8271890235825,2021-08-01,4873.253,0,0.0007853
"09","2021","Chile",3.86728266831783,2021-09-01,4873.253,0,0.0007936
"10","2021","Chile",3.92641402250399,2021-10-01,4873.253,0,0.0008057
"11","2021","Chile",4.06313568082297,2021-11-01,4873.253,0,0.0008338
"12","2021","Chile",4.19838672835009,2021-12-01,4873.253,0,0.0008615
"01","2021","China",0.000278073499577428,2021-01-01,4873.253,0,1e-07
"02","2021","China",0.000286955685320394,2021-02-01,4873.253,0,1e-07
"03","2021","China",0.000289859650725437,2021-03-01,4873.253,0,1e-07
"04","2021","China",0.000292923448834771,2021-04-01,4873.253,0,1e-07
"05","2021","China",0.000295622364376329,2021-05-01,4873.253,0,1e-07
"06","2021","China",0.000298773960558356,2021-06-01,4873.253,0,1e-07
"07","2021","China",0.000302467986332239,2021-07-01,4873.253,0,1e-07
"08","2021","China",0.000309490978993745,2021-08-01,4873.253,0,1e-07
"09","2021","China",0.000314296158155987,2021-09-01,4873.253,0,1e-07
"10","2021","China",0.000318586197277295,2021-10-01,4873.253,0,1e-07
"11","2021","China",0.00032457279274313,2021-11-01,4873.253,0,1e-07
"12","2021","China",0.000331702671374973,2021-12-01,4873.253,0,1e-07
"01","2021","Colombia",6.94340788054295,2021-01-01,4873.253,0,0.0014248
"02","2021","Colombia",8.07999689848766,2021-02-01,4873.253,0,0.001658
"03","2021","Colombia",8.54765397968806,2021-03-01,4873.253,0,0.001754
"04","2021","Colombia",9.65683196825528,2021-04-01,4873.253,0,0.0019816
"05","2021","Colombia",11.5124356021734,2021-05-01,4873.253,0,0.0023624
"06","2021","Colombia",14.1081643335787,2021-06-01,4873.253,0,0.002895
"07","2021","Colombia",16.8759994741145,2021-07-01,4873.253,0,0.003463
"08","2021","Colombia",17.9378310140867,2021-08-01,4873.253,0,0.0036809
"09","2021","Colombia",18.1970741726032,2021-09-01,4873.253,0,0.0037341
"10","2021","Colombia",18.3632798503989,2021-10-01,4873.253,0,0.0037682
"11","2021","Colombia",18.5672410546674,2021-11-01,4873.253,0,0.00381
"12","2021","Colombia",18.8201935417877,2021-12-01,4873.253,0,0.0038619
"01","2021","Comoros",0.00190986200658111,2021-01-01,4873.253,0,4e-07
"02","2021","Comoros",0.00379178977405738,2021-02-01,4873.253,0,8e-07
"03","2021","Comoros",0.00418748883657186,2021-03-01,4873.253,0,9e-07
"04","2021","Comoros",0.00435973067922424,2021-04-01,4873.253,0,9e-07
"05","2021","Comoros",0.0044418898007582,2021-05-01,4873.253,0,9e-07
"06","2021","Comoros",0.00448630301078855,2021-06-01,4873.253,0,9e-07
"07","2021","Comoros",0.00459602161851763,2021-07-01,4873.253,0,9e-07
"08","2021","Comoros",0.00464802951466654,2021-08-01,4873.253,0,1e-06
"09","2021","Comoros",0.00471798174245865,2021-09-01,4873.253,0,1e-06
"10","2021","Comoros",0.00481662857885827,2021-10-01,4873.253,0,1e-06
"11","2021","Comoros",0.00505308026533425,2021-11-01,4873.253,0,1e-06
"12","2021","Comoros",0.00567609430344753,2021-12-01,4873.253,0,1.2e-06
"01","2021","Congo (Brazzaville)",0.00135867439734253,2021-01-01,4873.253,0,3e-07
"02","2021","Congo (Brazzaville)",0.00151757294783362,2021-02-01,4873.253,0,3e-07
"03","2021","Congo (Brazzaville)",0.00170113732392728,2021-03-01,4873.253,0,3e-07
"04","2021","Congo (Brazzaville)",0.00183680035297225,2021-04-01,4873.253,0,4e-07
"05","2021","Congo (Brazzaville)",0.00205429819793017,2021-05-01,4873.253,0,4e-07
"06","2021","Congo (Brazzaville)",0.00220895797557078,2021-06-01,4873.253,0,5e-07
"07","2021","Congo (Brazzaville)",0.00234365136916306,2021-07-01,4873.253,0,5e-07
"08","2021","Congo (Brazzaville)",0.00242354691417064,2021-08-01,4873.253,0,5e-07
"09","2021","Congo (Brazzaville)",0.00250372169704069,2021-09-01,4873.253,0,5e-07
"10","2021","Congo (Brazzaville)",0.00284487066625858,2021-10-01,4873.253,0,6e-07
"11","2021","Congo (Brazzaville)",0.00333224479282573,2021-11-01,4873.253,0,7e-07
"12","2021","Congo (Brazzaville)",0.0034998890336405,2021-12-01,4873.253,0,7e-07
"01","2021","Congo (Kinshasa)",0.000228133985036679,2021-01-01,4873.253,0,0
"02","2021","Congo (Kinshasa)",0.000271996150739856,2021-02-01,4873.253,0,1e-07
"03","2021","Congo (Kinshasa)",0.000302921744886821,2021-03-01,4873.253,0,1e-07
"04","2021","Congo (Kinshasa)",0.000322865639757054,2021-04-01,4873.253,0,1e-07
"05","2021","Congo (Kinshasa)",0.000342244198937993,2021-05-01,4873.253,0,1e-07
"06","2021","Congo (Kinshasa)",0.000404284268105787,2021-06-01,4873.253,0,1e-07
"07","2021","Congo (Kinshasa)",0.000508625993229362,2021-07-01,4873.253,0,1e-07
"08","2021","Congo (Kinshasa)",0.000591164067403049,2021-08-01,4873.253,0,1e-07
"09","2021","Congo (Kinshasa)",0.000627183483337681,2021-09-01,4873.253,0,1e-07
"10","2021","Congo (Kinshasa)",0.000639489175349426,2021-10-01,4873.253,0,1e-07
"11","2021","Congo (Kinshasa)",0.000645624834852596,2021-11-01,4873.253,0,1e-07
"12","2021","Congo (Kinshasa)",0.000719320510414393,2021-12-01,4873.253,0,1e-07
"01","2021","Costa Rica",0.0359745802514875,2021-01-01,4873.253,0,7.4e-06
"02","2021","Costa Rica",0.039220390995793,2021-02-01,4873.253,0,8e-06
"03","2021","Costa Rica",0.0413045836949303,2021-03-01,4873.253,0,8.5e-06
"04","2021","Costa Rica",0.0449727600651785,2021-04-01,4873.253,0,9.2e-06
"05","2021","Costa Rica",0.0560339043794846,2021-05-01,4873.253,0,1.15e-05
"06","2021","Costa Rica",0.0677841066506691,2021-06-01,4873.253,0,1.39e-05
"07","2021","Costa Rica",0.0762398366732348,2021-07-01,4873.253,0,1.56e-05
"08","2021","Costa Rica",0.0850617449484742,2021-08-01,4873.253,0,1.75e-05
"09","2021","Costa Rica",0.0981196141272064,2021-09-01,4873.253,0,2.01e-05
"10","2021","Costa Rica",0.107889760993862,2021-10-01,4873.253,0,2.21e-05
"11","2021","Costa Rica",0.110796486559455,2021-11-01,4873.253,0,2.27e-05
"12","2021","Costa Rica",0.11159485937768,2021-12-01,4873.253,0,2.29e-05
"01","2021","Cote d'Ivoire",0.000951217768067387,2021-01-01,4873.253,0,2e-07
"02","2021","Cote d'Ivoire",0.0011713386435293,2021-02-01,4873.253,0,2e-07
"03","2021","Cote d'Ivoire",0.00145494240877169,2021-03-01,4873.253,0,3e-07
"04","2021","Cote d'Ivoire",0.00171892716007143,2021-04-01,4873.253,0,4e-07
"05","2021","Cote d'Ivoire",0.0017694815513047,2021-05-01,4873.253,0,4e-07
"06","2021","Cote d'Ivoire",0.00181285925633879,2021-06-01,4873.253,0,4e-07
"07","2021","Cote d'Ivoire",0.00186235612205438,2021-07-01,4873.253,0,4e-07
"08","2021","Cote d'Ivoire",0.00199591055212499,2021-08-01,4873.253,0,4e-07
"09","2021","Cote d'Ivoire",0.00221412886172428,2021-09-01,4873.253,0,5e-07
"10","2021","Cote d'Ivoire",0.00230982723716832,2021-10-01,4873.253,0,5e-07
"11","2021","Cote d'Ivoire",0.00233249394309016,2021-11-01,4873.253,0,5e-07
"12","2021","Cote d'Ivoire",0.00238762219435159,2021-12-01,4873.253,0,5e-07
"01","2021","Croatia",0.0543846699317293,2021-01-01,4873.253,0,1.12e-05
"02","2021","Croatia",0.0579185521070558,2021-02-01,4873.253,0,1.19e-05
"03","2021","Croatia",0.0619289732748421,2021-03-01,4873.253,0,1.27e-05
"04","2021","Croatia",0.0735935388383901,2021-04-01,4873.253,0,1.51e-05
"05","2021","Croatia",0.0848461836305559,2021-05-01,4873.253,0,1.74e-05
"06","2021","Croatia",0.0873444478330444,2021-06-01,4873.253,0,1.79e-05
"07","2021","Croatia",0.0880578398920764,2021-07-01,4873.253,0,1.81e-05
"08","2021","Croatia",0.0896110605580047,2021-08-01,4873.253,0,1.84e-05
"09","2021","Croatia",0.0945819777580091,2021-09-01,4873.253,0,1.94e-05
"10","2021","Croatia",0.104823842862862,2021-10-01,4873.253,0,2.15e-05
"11","2021","Croatia",0.132038793407235,2021-11-01,4873.253,0,2.71e-05
"12","2021","Croatia",0.161876532393767,2021-12-01,4873.253,0,3.32e-05
"01","2021","Cuba",0.00157894723651425,2021-01-01,4873.253,0,3e-07
"02","2021","Cuba",0.00343090746861829,2021-02-01,4873.253,0,7e-07
"03","2021","Cuba",0.00555181905881202,2021-03-01,4873.253,0,1.1e-06
"04","2021","Cuba",0.0080593562396159,2021-04-01,4873.253,0,1.7e-06
"05","2021","Cuba",0.010999077092456,2021-05-01,4873.253,0,2.3e-06
"06","2021","Cuba",0.0143858530503138,2021-06-01,4873.253,0,3e-06
"07","2021","Cuba",0.0242821720723716,2021-07-01,4873.253,0,5e-06
"08","2021","Cuba",0.0466125725174597,2021-08-01,4873.253,0,9.6e-06
"09","2021","Cuba",0.0681505903145888,2021-09-01,4873.253,0,1.4e-05
"10","2021","Cuba",0.0818814386312051,2021-10-01,4873.253,0,1.68e-05
"11","2021","Cuba",0.084637612269484,2021-11-01,4873.253,0,1.74e-05
"12","2021","Cuba",0.0851069272473762,2021-12-01,4873.253,0,1.75e-05
"01","2021","Cyprus",0.023465520949169,2021-01-01,4873.253,0,4.8e-06
"02","2021","Cyprus",0.0273281680340133,2021-02-01,4873.253,0,5.6e-06
"03","2021","Cyprus",0.0336647314854196,2021-03-01,4873.253,0,6.9e-06
"04","2021","Cyprus",0.0459843686630041,2021-04-01,4873.253,0,9.4e-06
"05","2021","Cyprus",0.0590586384471534,2021-05-01,4873.253,0,1.21e-05
"06","2021","Cyprus",0.0617710306472822,2021-06-01,4873.253,0,1.27e-05
"07","2021","Cyprus",0.0744424169471616,2021-07-01,4873.253,0,1.53e-05
"08","2021","Cyprus",0.0913032906132172,2021-08-01,4873.253,0,1.87e-05
"09","2021","Cyprus",0.0978985572666336,2021-09-01,4873.253,0,2.01e-05
"10","2021","Cyprus",0.101125940070147,2021-10-01,4873.253,0,2.08e-05
"11","2021","Cyprus",0.106386546084118,2021-11-01,4873.253,0,2.18e-05
"12","2021","Cyprus",0.120037781147371,2021-12-01,4873.253,0,2.46e-05
"01","2021","Czechia",0.0812074417771983,2021-01-01,4873.253,0,1.67e-05
"02","2021","Czechia",0.102643193082485,2021-02-01,4873.253,0,2.11e-05
"03","2021","Czechia",0.131367738029206,2021-03-01,4873.253,0,2.7e-05
"04","2021","Czechia",0.148530423651224,2021-04-01,4873.253,0,3.05e-05
"05","2021","Czechia",0.154135457386115,2021-05-01,4873.253,0,3.16e-05
"06","2021","Czechia",0.155490904737724,2021-06-01,4873.253,0,3.19e-05
"07","2021","Czechia",0.155988969307832,2021-07-01,4873.253,0,3.2e-05
"08","2021","Czechia",0.156541978108325,2021-08-01,4873.253,0,3.21e-05
"09","2021","Czechia",0.157331141901879,2021-09-01,4873.253,0,3.23e-05
"10","2021","Czechia",0.160128467016542,2021-10-01,4873.253,0,3.29e-05
"11","2021","Czechia",0.18022082460001,2021-11-01,4873.253,0,3.7e-05
"12","2021","Czechia",0.219806022826024,2021-12-01,4873.253,0,4.51e-05
"01","2021","Denmark",0.793145519357025,2021-01-01,4873.253,0,0.0001628
"02","2021","Denmark",0.873468589201165,2021-02-01,4873.253,0,0.0001792
"03","2021","Denmark",0.943351906894151,2021-03-01,4873.253,0,0.0001936
"04","2021","Denmark",1.02705053688102,2021-04-01,4873.253,0,0.0002108
"05","2021","Denmark",1.13519847875418,2021-05-01,4873.253,0,0.0002329
"06","2021","Denmark",1.23441961997482,2021-06-01,4873.253,0,0.0002533
"07","2021","Denmark",1.29782959305129,2021-07-01,4873.253,0,0.0002663
"08","2021","Denmark",1.41515289317697,2021-08-01,4873.253,0,0.0002904
"09","2021","Denmark",1.50747077320185,2021-09-01,4873.253,0,0.0003093
"10","2021","Denmark",1.58122295884672,2021-10-01,4873.253,0,0.0003245
"11","2021","Denmark",1.85506429583211,2021-11-01,4873.253,0,0.0003807
"12","2021","Denmark",2.6140573840098,2021-12-01,4873.253,0,0.0005364
"01","2021","Djibouti",0.00596459547456839,2021-01-01,4873.253,0,1.2e-06
"02","2021","Djibouti",0.00606335527950059,2021-02-01,4873.253,0,1.2e-06
"03","2021","Djibouti",0.00665886075325301,2021-03-01,4873.253,0,1.4e-06
"04","2021","Djibouti",0.0101510590734297,2021-04-01,4873.253,0,2.1e-06
"05","2021","Djibouti",0.0115420623087416,2021-05-01,4873.253,0,2.4e-06
"06","2021","Djibouti",0.0117184648074262,2021-06-01,4873.253,0,2.4e-06
"07","2021","Djibouti",0.0117649951211409,2021-07-01,4873.253,0,2.4e-06
"08","2021","Djibouti",0.011828466326077,2021-08-01,4873.253,0,2.4e-06
"09","2021","Djibouti",0.012181588026475,2021-09-01,4873.253,0,2.5e-06
"10","2021","Djibouti",0.0134602052196447,2021-10-01,4873.253,0,2.8e-06
"11","2021","Djibouti",0.0136605998773282,2021-11-01,4873.253,0,2.8e-06
"12","2021","Djibouti",0.0137052419444626,2021-12-01,4873.253,0,2.8e-06
"01","2021","Dominica",0.00148988157569875,2021-01-01,4873.253,0,3e-07
"02","2021","Dominica",0.00179189065299829,2021-02-01,4873.253,0,4e-07
"03","2021","Dominica",0.00213333118252685,2021-03-01,4873.253,0,4e-07
"04","2021","Dominica",0.00232853180721664,2021-04-01,4873.253,0,5e-07
"05","2021","Dominica",0.00249807211564528,2021-05-01,4873.253,0,5e-07
"06","2021","Dominica",0.00263875577039723,2021-06-01,4873.253,0,5e-07
"07","2021","Dominica",0.00280814671726439,2021-07-01,4873.253,0,6e-07
"08","2021","Dominica",0.0115390767932013,2021-08-01,4873.253,0,2.4e-06
"09","2021","Dominica",0.036110995355901,2021-09-01,4873.253,0,7.4e-06
"10","2021","Dominica",0.0585915533348479,2021-10-01,4873.253,0,1.2e-05
"11","2021","Dominica",0.0748144443981424,2021-11-01,4873.253,0,1.54e-05
"12","2021","Dominica",0.0880253400850734,2021-12-01,4873.253,0,1.81e-05
"01","2021","Dominican Republic",0.0176688391571074,2021-01-01,4873.253,0,3.6e-06
"02","2021","Dominican Republic",0.0211154846134332,2021-02-01,4873.253,0,4.3e-06
"03","2021","Dominican Republic",0.0227573202903023,2021-03-01,4873.253,0,4.7e-06
"04","2021","Dominican Republic",0.0239517790717912,2021-04-01,4873.253,0,4.9e-06
"05","2021","Dominican Republic",0.0256185984660441,2021-05-01,4873.253,0,5.3e-06
"06","2021","Dominican Republic",0.0286687210112971,2021-06-01,4873.253,0,5.9e-06
"07","2021","Dominican Republic",0.0309368192381948,2021-07-01,4873.253,0,6.3e-06
"08","2021","Dominican Republic",0.0319276959535373,2021-08-01,4873.253,0,6.6e-06
"09","2021","Dominican Republic",0.0326683354375801,2021-09-01,4873.253,0,6.7e-06
"10","2021","Dominican Republic",0.034121703855596,2021-10-01,4873.253,0,7e-06
"11","2021","Dominican Republic",0.0365480403710554,2021-11-01,4873.253,0,7.5e-06
"12","2021","Dominican Republic",0.0379336309665696,2021-12-01,4873.253,0,7.8e-06
"01","2021","Ecuador",0.0130280286028943,2021-01-01,4873.253,0,2.7e-06
"02","2021","Ecuador",0.0151262329615319,2021-02-01,4873.253,0,3.1e-06
"03","2021","Ecuador",0.017334159318351,2021-03-01,4873.253,0,3.6e-06
"04","2021","Ecuador",0.0201294333295925,2021-04-01,4873.253,0,4.1e-06
"05","2021","Ecuador",0.0231543039695806,2021-05-01,4873.253,0,4.8e-06
"06","2021","Ecuador",0.0250394886147868,2021-06-01,4873.253,0,5.1e-06
"07","2021","Ecuador",0.0268397428534725,2021-07-01,4873.253,0,5.5e-06
"08","2021","Ecuador",0.0280804043099392,2021-08-01,4873.253,0,5.8e-06
"09","2021","Ecuador",0.0286913324559345,2021-09-01,4873.253,0,5.9e-06
"10","2021","Ecuador",0.0291109164261353,2021-10-01,4873.253,0,6e-06
"11","2021","Ecuador",0.0296083030192419,2021-11-01,4873.253,0,6.1e-06
"12","2021","Ecuador",0.0303911145835539,2021-12-01,4873.253,0,6.2e-06
"01","2021","Egypt",0.00151063599069479,2021-01-01,4873.253,0,3e-07
"02","2021","Egypt",0.00170272126652964,2021-02-01,4873.253,0,3e-07
"03","2021","Egypt",0.00187910602799322,2021-03-01,4873.253,0,4e-07
"04","2021","Egypt",0.00209614030451389,2021-04-01,4873.253,0,4e-07
"05","2021","Egypt",0.00240053191105243,2021-05-01,4873.253,0,5e-07
"06","2021","Egypt",0.00267696778374717,2021-06-01,4873.253,0,5e-07
"07","2021","Egypt",0.00276849223422938,2021-07-01,4873.253,0,6e-07
"08","2021","Egypt",0.0027927019212783,2021-08-01,4873.253,0,6e-07
"09","2021","Egypt",0.00288762844820948,2021-09-01,4873.253,0,6e-07
"10","2021","Egypt",0.00310499496881428,2021-10-01,4873.253,0,6e-07
"11","2021","Egypt",0.00337397483034127,2021-11-01,4873.253,0,7e-07
"12","2021","Egypt",0.0036413526071119,2021-12-01,4873.253,0,7e-07
"01","2021","El Salvador",0.00782395954019131,2021-01-01,4873.253,0,1.6e-06
"02","2021","El Salvador",0.00891597187849802,2021-02-01,4873.253,0,1.8e-06
"03","2021","El Salvador",0.0096447181709542,2021-03-01,4873.253,0,2e-06
"04","2021","El Salvador",0.0103345805451707,2021-04-01,4873.253,0,2.1e-06
"05","2021","El Salvador",0.0109997635625777,2021-05-01,4873.253,0,2.3e-06
"06","2021","El Salvador",0.011739717388756,2021-06-01,4873.253,0,2.4e-06
"07","2021","El Salvador",0.0127488912181016,2021-07-01,4873.253,0,2.6e-06
"08","2021","El Salvador",0.0140081202958354,2021-08-01,4873.253,0,2.9e-06
"09","2021","El Salvador",0.0153684773773328,2021-09-01,4873.253,0,3.2e-06
"10","2021","El Salvador",0.016877576695312,2021-10-01,4873.253,0,3.5e-06
"11","2021","El Salvador",0.0180630233321477,2021-11-01,4873.253,0,3.7e-06
"12","2021","El Salvador",0.0186465429928014,2021-12-01,4873.253,0,3.8e-06
"01","2021","Equatorial Guinea",0.00382095456151268,2021-01-01,4873.253,0,8e-07
"02","2021","Equatorial Guinea",0.00407200667556267,2021-02-01,4873.253,0,8e-07
"03","2021","Equatorial Guinea",0.00468719517038959,2021-03-01,4873.253,0,1e-06
"04","2021","Equatorial Guinea",0.00520352439025839,2021-04-01,4873.253,0,1.1e-06
"05","2021","Equatorial Guinea",0.00569975974037844,2021-05-01,4873.253,0,1.2e-06
"06","2021","Equatorial Guinea",0.00617661628599023,2021-06-01,4873.253,0,1.3e-06
"07","2021","Equatorial Guinea",0.0062876307393901,2021-07-01,4873.253,0,1.3e-06
"08","2021","Equatorial Guinea",0.00644168016419369,2021-08-01,4873.253,0,1.3e-06
"09","2021","Equatorial Guinea",0.00772681104929846,2021-09-01,4873.253,0,1.6e-06
"10","2021","Equatorial Guinea",0.00918914015933999,2021-10-01,4873.253,0,1.9e-06
"11","2021","Equatorial Guinea",0.00961751788745662,2021-11-01,4873.253,0,2e-06
"12","2021","Equatorial Guinea",0.00970778088699589,2021-12-01,4873.253,0,2e-06
"01","2021","Eritrea",0.000494091113257408,2021-01-01,4873.253,0,1e-07
"02","2021","Eritrea",0.000714803942108494,2021-02-01,4873.253,0,1e-07
"03","2021","Eritrea",0.00086464125633326,2021-03-01,4873.253,0,2e-07
"04","2021","Eritrea",0.000985367338262802,2021-04-01,4873.253,0,2e-07
"05","2021","Eritrea",0.00108723694343995,2021-05-01,4873.253,0,2e-07
"06","2021","Eritrea",0.00143211745229776,2021-06-01,4873.253,0,3e-07
"07","2021","Eritrea",0.00179109847742531,2021-07-01,4873.253,0,4e-07
"08","2021","Eritrea",0.0018623014456613,2021-08-01,4873.253,0,4e-07
"09","2021","Eritrea",0.00188040902388047,2021-09-01,4873.253,0,4e-07
"10","2021","Eritrea",0.00190853607615996,2021-10-01,4873.253,0,4e-07
"11","2021","Eritrea",0.00199950541770633,2021-11-01,4873.253,0,4e-07
"12","2021","Eritrea",0.00217176329866652,2021-12-01,4873.253,0,4e-07
"01","2021","Estonia",0.0274214668104672,2021-01-01,4873.253,0,5.6e-06
"02","2021","Estonia",0.0402653069378284,2021-02-01,4873.253,0,8.3e-06
"03","2021","Estonia",0.0659745203070158,2021-03-01,4873.253,0,1.35e-05
"04","2021","Estonia",0.0872498283126241,2021-04-01,4873.253,0,1.79e-05
"05","2021","Estonia",0.0955029981123082,2021-05-01,4873.253,0,1.96e-05
"06","2021","Estonia",0.0984070326365577,2021-06-01,4873.253,0,2.02e-05
"07","2021","Estonia",0.0994357156771943,2021-07-01,4873.253,0,2.04e-05
"08","2021","Estonia",0.103595242229786,2021-08-01,4873.253,0,2.13e-05
"09","2021","Estonia",0.111949014189054,2021-09-01,4873.253,0,2.3e-05
"10","2021","Estonia",0.130077325401884,2021-10-01,4873.253,0,2.67e-05
"11","2021","Estonia",0.159782813270724,2021-11-01,4873.253,0,3.28e-05
