country,date,month,year,value1,value2,,initial_value,growth_rate
Brunei,01/05/2021,5,2021,0.000533108,0.000533108,0.062048299,0.000396624,0.344116007
Brunei,01/06/2021,6,2021,0.000573127,0.000573127,0.075066851,0.000396624,0.445014563
Brunei,01/07/2021,7,2021,0.000666791,0.000666791,0.163425993,0.000396624,0.681167503
Brunei,01/08/2021,8,2021,0.002601834,0.002601834,2.902023665,0.000396624,5.559955382
Brunei,01/09/2021,9,2021,0.01085025,0.01085025,3.17023182,0.000396624,26.35653467
Brunei,01/10/2021,10,2021,0.023633951,0.023633951,1.17819407,0.000396624,58.58784161
Brunei,01/11/2021,11,2021,0.032566142,0.032566142,0.377938973,0.000396624,81.10840925
Brunei,01/12/2021,12,2021,0.035069086,0.035069086,0.076857265,0.000396624,87.419037
Bulgaria,01/01/2021,1,2021,0.030411566,0.030411566,-0.132809841,0.030411566,0
Bulgaria,01/02/2021,2,2021,0.033368473,0.033368473,0.097229673,0.030411566,0.097229673
Bulgaria,01/03/2021,3,2021,0.041840273,0.041840273,0.253886365,0.030411566,0.375801326
Bulgaria,01/04/2021,4,2021,0.054699548,0.054699548,0.307342027,0.030411566,0.798642894
Bulgaria,01/05/2021,5,2021,0.059486524,0.059486524,0.087513994,0.030411566,0.956049317
Bulgaria,01/06/2021,6,2021,0.060523638,0.060523638,0.017434432,0.030411566,0.990151927
Bulgaria,01/07/2021,7,2021,0.060883439,0.060883439,0.005944805,0.030411566,1.001982992
Bulgaria,01/08/2021,8,2021,0.062890158,0.062890158,0.032960024,0.030411566,1.067968399
Bulgaria,01/09/2021,9,2021,0.068816505,0.068816505,0.094233291,0.030411566,1.262839868
Bulgaria,01/10/2021,10,2021,0.07853136,0.07853136,0.141170428,0.030411566,1.58228594
Bulgaria,01/11/2021,11,2021,0.094746431,0.094746431,0.206478925,0.030411566,2.115473564
Bulgaria,01/12/2021,12,2021,0.103771642,0.103771642,0.095256474,0.030411566,2.412242589
Burkina Faso,01/01/2021,1,2021,0.000425803,0.000425803,-0.995896731,0.000425803,0
Burkina Faso,01/02/2021,2,2021,0.000551822,0.000551822,0.295956736,0.000425803,0.295956736
Burkina Faso,01/03/2021,3,2021,0.000592917,0.000592917,0.074470598,0.000425803,0.392467409
Burkina Faso,01/04/2021,4,2021,0.00062468,0.00062468,0.053571779,0.000425803,0.467064365
Burkina Faso,01/05/2021,5,2021,0.000640551,0.000640551,0.025405853,0.000425803,0.504336386
Burkina Faso,01/06/2021,6,2021,0.000643999,0.000643999,0.005383807,0.000425803,0.512435443
Burkina Faso,01/07/2021,7,2021,0.000647099,0.000647099,0.004812458,0.000425803,0.519713976
Burkina Faso,01/08/2021,8,2021,0.000654191,0.000654191,0.010960577,0.000425803,0.536370918
Burkina Faso,01/09/2021,9,2021,0.000669391,0.000669391,0.023234422,0.000425803,0.572067609
Burkina Faso,01/10/2021,10,2021,0.00069931,0.00069931,0.044695786,0.000425803,0.642332407
Burkina Faso,01/11/2021,11,2021,0.000735275,0.000735275,0.051429904,0.000425803,0.726797405
Burkina Faso,01/12/2021,12,2021,0.000797606,0.000797606,0.084771779,0.000425803,0.873181092
Burma,01/01/2021,1,2021,0.002451653,0.002451653,2.073764381,0.002451653,0
Burma,01/02/2021,2,2021,0.002600657,0.002600657,0.060776967,0.002451653,0.060776967
Burma,01/03/2021,3,2021,0.002613039,0.002613039,0.00476124,0.002451653,0.06582758
Burma,01/04/2021,4,2021,0.002621226,0.002621226,0.00313298,0.002451653,0.069166796
Burma,01/05/2021,5,2021,0.002630422,0.002630422,0.003508442,0.002451653,0.072917906
Burma,01/06/2021,6,2021,0.002713653,0.002713653,0.031641522,0.002451653,0.106866661
Burma,01/07/2021,7,2021,0.0040856,0.0040856,0.505571954,0.002451653,0.666467402
Burma,01/08/2021,8,2021,0.006513116,0.006513116,0.594163916,0.002451653,1.6566222
Burma,01/09/2021,9,2021,0.008042164,0.008042164,0.234764507,0.002451653,2.280302799
Burma,01/10/2021,10,2021,0.008914307,0.008914307,0.108446213,0.002451653,2.636039216
Burma,01/11/2021,11,2021,0.009434584,0.009434584,0.058364316,0.002451653,2.848254156
Burma,01/12/2021,12,2021,0.009691467,0.009691467,0.027227788,0.002451653,2.953033605
Burundi,01/01/2021,1,2021,0.000100004,0.000100004,-0.989681202,0.000100004,0
Burundi,01/02/2021,2,2021,0.000157589,0.000157589,0.575823222,0.000100004,0.575823222
Burundi,01/03/2021,3,2021,0.000209512,0.000209512,0.329481318,0.000100004,1.095027534
Burundi,01/04/2021,4,2021,0.000286197,0.000286197,0.366016652,0.000100004,1.861842498
Burundi,01/05/2021,5,2021,0.000365694,0.000365694,0.277772354,0.000100004,2.656783224
Burundi,01/06/2021,6,2021,0.000428789,0.000428789,0.172534372,0.000100004,3.287704021
Burundi,01/07/2021,7,2021,0.000500233,0.000500233,0.166618759,0.000100004,4.002115943
Burundi,01/08/2021,8,2021,0.000824895,0.000824895,0.649021384,0.000100004,7.248596153
Burundi,01/09/2021,9,2021,0.001216576,0.001216576,0.47482482,0.000100004,11.16523434
Burundi,01/10/2021,10,2021,0.001631475,0.001631475,0.341039087,0.000100004,15.31405474
Burundi,01/11/2021,11,2021,0.001703754,0.001703754,0.044302679,0.000100004,16.03681108
Burundi,01/12/2021,12,2021,0.001881436,0.001881436,0.104288402,0.000100004,17.81355289
Cabo Verde,01/01/2021,1,2021,0.023163937,0.023163937,11.31183973,0.023163937,0
Cabo Verde,01/02/2021,2,2021,0.026516438,0.026516438,0.144729337,0.023163937,0.144729337
Cabo Verde,01/03/2021,3,2021,0.029270822,0.029270822,0.10387458,0.023163937,0.263637616
Cabo Verde,01/04/2021,4,2021,0.036224283,0.036224283,0.237556054,0.023163937,0.563822381
Cabo Verde,01/05/2021,5,2021,0.049900125,0.049900125,0.377532454,0.023163937,1.154216083
Cabo Verde,01/06/2021,6,2021,0.056991937,0.056991937,0.142120123,0.023163937,1.460373538
Cabo Verde,01/07/2021,7,2021,0.059719495,0.059719495,0.047858656,0.023163937,1.578123708
Cabo Verde,01/08/2021,8,2021,0.062003253,0.062003253,0.038241412,0.023163937,1.676714799
Cabo Verde,01/09/2021,9,2021,0.066064915,0.066064915,0.065507245,0.023163937,1.852059011
Cabo Verde,01/10/2021,10,2021,0.068300441,0.068300441,0.033838329,0.023163937,1.948567922
Cabo Verde,01/11/2021,11,2021,0.068885599,0.068885599,0.008567413,0.023163937,1.97382952
Cabo Verde,01/12/2021,12,2021,0.069842016,0.069842016,0.013884124,0.023163937,2.015118536
Cambodia,01/01/2021,1,2021,2.55E-05,2.55E-05,-0.99963548,2.55E-05,0
Cambodia,01/02/2021,2,2021,3.25E-05,3.25E-05,0.275458778,2.55E-05,0.275458778
Cambodia,01/03/2021,3,2021,9.02E-05,9.02E-05,1.777474317,2.55E-05,2.542553998
Cambodia,01/04/2021,4,2021,0.000377126,0.000377126,3.181502795,2.55E-05,13.81319944
Cambodia,01/05/2021,5,2021,0.001326887,0.001326887,2.518415091,2.55E-05,51.11898446
Cambodia,01/06/2021,6,2021,0.002401079,0.002401079,0.809557178,2.55E-05,93.31228243
Cambodia,01/07/2021,7,2021,0.003889026,0.003889026,0.619699532,2.55E-05,151.7575597
Cambodia,01/08/2021,8,2021,0.005136998,0.005136998,0.320895737,2.55E-05,200.7768094
Cambodia,01/09/2021,9,2021,0.006105932,0.006105932,0.188618694,2.55E-05,238.8356878
Cambodia,01/10/2021,10,2021,0.006942332,0.006942332,0.136981524,2.55E-05,271.6887457
Cambodia,01/11/2021,11,2021,0.007149547,0.007149547,0.029848039,2.55E-05,279.8279702
Cambodia,01/12/2021,12,2021,0.007199542,0.007199542,0.006992783,2.55E-05,281.7917393
Cameroon,01/01/2021,1,2021,0.001053922,0.001053922,-0.853612697,0.001053922,0
Cameroon,01/02/2021,2,2021,0.001225534,0.001225534,0.162832221,0.001053922,0.162832221
Cameroon,01/03/2021,3,2021,0.001525934,0.001525934,0.245117379,0.001053922,0.447862607
Cameroon,01/04/2021,4,2021,0.00236858,0.00236858,0.552216888,0.001053922,1.247396791
Cameroon,01/05/2021,5,2021,0.002858458,0.002858458,0.206823364,0.001053922,1.712210955
Cameroon,01/06/2021,6,2021,0.003013348,0.003013348,0.054186812,0.001053922,1.85917702
Cameroon,01/07/2021,7,2021,0.003064612,0.003064612,0.017012226,0.001053922,1.907817986
Cameroon,01/08/2021,8,2021,0.003108436,0.003108436,0.014300125,0.001053922,1.949400146
Cameroon,01/09/2021,9,2021,0.003213736,0.003213736,0.03387545,0.001053922,2.049312402
Cameroon,01/10/2021,10,2021,0.003687504,0.003687504,0.147419545,0.001053922,2.498840648
Cameroon,01/11/2021,11,2021,0.003979504,0.003979504,0.079186432,0.001053922,2.775901356
Cameroon,01/12/2021,12,2021,0.004065923,0.004065923,0.021716194,0.001053922,2.857899561
Canada,01/01/2021,1,2021,0.260627695,0.260627695,63.10049203,0.260627695,0
Canada,01/02/2021,2,2021,0.308017249,0.308017249,0.181828541,0.260627695,0.181828541
Canada,01/03/2021,3,2021,0.343116836,0.343116836,0.113953315,0.260627695,0.316501822
Canada,01/04/2021,4,2021,0.412376998,0.412376998,0.201855912,0.260627695,0.582245498
Canada,01/05/2021,5,2021,0.492508921,0.492508921,0.194317153,0.260627695,0.889702937
Canada,01/06/2021,6,2021,0.52225545,0.52225545,0.060397949,0.260627695,1.00383712
Canada,01/07/2021,7,2021,0.529305976,0.529305976,0.013500148,0.260627695,1.030889218
Canada,01/08/2021,8,2021,0.542889191,0.542889191,0.025662311,0.260627695,1.083006529
Canada,01/09/2021,9,2021,0.58114764,0.58114764,0.07047193,0.260627695,1.22980002
Canada,01/10/2021,10,2021,0.623669661,0.623669661,0.07316905,0.260627695,1.392952369
Canada,01/11/2021,11,2021,0.652576832,0.652576832,0.046350132,0.260627695,1.503866028
Canada,01/12/2021,12,2021,0.710987822,0.710987822,0.089508219,0.260627695,1.727982616
Central African Republic,01/01/2021,1,2021,0.001029604,0.001029604,-0.998551869,0.001029604,0
Central African Republic,01/02/2021,2,2021,0.001034397,0.001034397,0.004655565,0.001029604,0.004655565
Central African Republic,01/03/2021,3,2021,0.001046562,0.001046562,0.011760121,0.001029604,0.016470436
Central African Republic,01/04/2021,4,2021,0.001194013,0.001194013,0.140891164,0.001029604,0.159682138
Central African Republic,01/05/2021,5,2021,0.001418088,0.001418088,0.187665995,0.001029604,0.37731504
Central African Republic,01/06/2021,6,2021,0.001472425,0.001472425,0.038317006,0.001029604,0.430089628
Central African Republic,01/07/2021,7,2021,0.001479201,0.001479201,0.004601988,0.001029604,0.436670883
Central African Republic,01/08/2021,8,2021,0.002082877,0.002082877,0.40810945,0.001029604,1.022989848
Central African Republic,01/09/2021,9,2021,0.002344656,0.002344656,0.125681035,0.001029604,1.277241305
Central African Republic,01/10/2021,10,2021,0.002371832,0.002371832,0.011590623,0.001029604,1.303635951
Central African Republic,01/11/2021,11,2021,0.002411153,0.002411153,0.01657848,0.001029604,1.341826733
Central African Republic,01/12/2021,12,2021,0.002468891,0.002468891,0.023946252,0.001029604,1.397904706
Chad,01/01/2021,1,2021,0.00017062,0.00017062,-0.930892036,0.00017062,0
Chad,01/02/2021,2,2021,0.000223643,0.000223643,0.310768959,0.00017062,0.310768959
Chad,01/03/2021,3,2021,0.000262733,0.000262733,0.174784523,0.00017062,0.539871087
Chad,01/04/2021,4,2021,0.000285024,0.000285024,0.084843977,0.00017062,0.670519874
Chad,01/05/2021,5,2021,0.000297933,0.000297933,0.045290549,0.00017062,0.746178637
Chad,01/06/2021,6,2021,0.000300999,0.000300999,0.010290602,0.00017062,0.764147867
Chad,01/07/2021,7,2021,0.000302006,0.000302006,0.003345965,0.00017062,0.770050645
Chad,01/08/2021,8,2021,0.000303343,0.000303343,0.004428347,0.00017062,0.777889042
Chad,01/09/2021,9,2021,0.000305506,0.000305506,0.007129215,0.00017062,0.790563996
Chad,01/10/2021,10,2021,0.000308165,0.000308165,0.008702516,0.00017062,0.806146409
Chad,01/11/2021,11,2021,0.000310908,0.000310908,0.008902314,0.00017062,0.822225292
Chad,01/12/2021,12,2021,0.000344856,0.000344856,0.109187847,0.00017062,1.021190147
Chile,01/01/2021,1,2021,1.565957436,1.565957436,4539.908522,1.565957436,0
Chile,01/02/2021,2,2021,1.825382702,1.825382702,0.165665592,1.565957436,0.165665592
Chile,01/03/2021,3,2021,2.126818171,2.126818171,0.165135492,1.565957436,0.358158352
Chile,01/04/2021,4,2021,2.594186242,2.594186242,0.219749895,1.565957436,0.656613508
Chile,01/05/2021,5,2021,3.026633074,3.026633074,0.166698452,1.565957436,0.932768416
Chile,01/06/2021,6,2021,3.486457775,3.486457775,0.151926147,1.565957436,1.226406475
Chile,01/07/2021,7,2021,3.743104659,3.743104659,0.073612503,1.565957436,1.390297829
Chile,01/08/2021,8,2021,3.827189024,3.827189024,0.022463803,1.565957436,1.443993007
Chile,01/09/2021,9,2021,3.867282668,3.867282668,0.010476003,1.565957436,1.469596286
Chile,01/10/2021,10,2021,3.926414023,3.926414023,0.015290156,1.565957436,1.507356798
Chile,01/11/2021,11,2021,4.063135681,4.063135681,0.034820999,1.565957436,1.594665466
Chile,01/12/2021,12,2021,4.198386728,4.198386728,0.033287357,1.565957436,1.681035021
China,01/01/2021,1,2021,0.000278073,0.000278073,-0.999933767,0.000278073,0
China,01/02/2021,2,2021,0.000286956,0.000286956,0.031941863,0.000278073,0.031941863
China,01/03/2021,3,2021,0.00028986,0.00028986,0.010119909,0.000278073,0.042385021
China,01/04/2021,4,2021,0.000292923,0.000292923,0.010569937,0.000278073,0.053402965
China,01/05/2021,5,2021,0.000295622,0.000295622,0.009213723,0.000278073,0.063108728
China,01/06/2021,6,2021,0.000298774,0.000298774,0.010660886,0.000278073,0.074442408
China,01/07/2021,7,2021,0.000302468,0.000302468,0.012363948,0.000278073,0.087726759
China,01/08/2021,8,2021,0.000309491,0.000309491,0.023218962,0.000278073,0.112982645
China,01/09/2021,9,2021,0.000314296,0.000314296,0.015526072,0.000278073,0.130262893
China,01/10/2021,10,2021,0.000318586,0.000318586,0.013649671,0.000278073,0.14569061
China,01/11/2021,11,2021,0.000324573,0.000324573,0.018791133,0.000278073,0.167219434
China,01/12/2021,12,2021,0.000331703,0.000331703,0.021966963,0.000278073,0.1928597
Colombia,01/01/2021,1,2021,6.943407881,6.943407881,20931.62575,6.943407881,0
Colombia,01/02/2021,2,2021,8.079996898,8.079996898,0.163693252,6.943407881,0.163693252
Colombia,01/03/2021,3,2021,8.54765398,8.54765398,0.057878374,6.943407881,0.231045925
Colombia,01/04/2021,4,2021,9.656831968,9.656831968,0.129764025,6.943407881,0.3907914
Colombia,01/05/2021,5,2021,11.5124356,11.5124356,0.192154491,6.943407881,0.658038214
Colombia,01/06/2021,6,2021,14.10816433,14.10816433,0.225471726,6.943407881,1.031878953
Colombia,01/07/2021,7,2021,16.87599947,16.87599947,0.196186766,6.943407881,1.430506714
Colombia,01/08/2021,8,2021,17.93783101,17.93783101,0.062919624,6.943407881,1.583433283
Colombia,01/09/2021,9,2021,18.19707417,18.19707417,0.014452314,6.943407881,1.620769871
Colombia,01/10/2021,10,2021,18.36327985,18.36327985,0.009133648,6.943407881,1.644707061
Colombia,01/11/2021,11,2021,18.56724105,18.56724105,0.011107014,6.943407881,1.674081859
Colombia,01/12/2021,12,2021,18.82019354,18.82019354,0.01362359,6.943407881,1.710512455
Comoros,01/01/2021,1,2021,0.001909862,0.001909862,-0.999898521,0.001909862,0
Comoros,01/02/2021,2,2021,0.00379179,0.00379179,0.985373687,0.001909862,0.985373687
Comoros,01/03/2021,3,2021,0.004187489,0.004187489,0.104356804,0.001909862,1.19256094
Comoros,01/04/2021,4,2021,0.004359731,0.004359731,0.04113249,0.001909862,1.282746431
Comoros,01/05/2021,5,2021,0.00444189,0.00444189,0.018844999,0.001909862,1.325764786
Comoros,01/06/2021,6,2021,0.004486303,0.004486303,0.009998719,0.001909862,1.349019456
Comoros,01/07/2021,7,2021,0.004596022,0.004596022,0.024456352,0.001909862,1.406467903
Comoros,01/08/2021,8,2021,0.00464803,0.00464803,0.011315851,0.001909862,1.433699136
Comoros,01/09/2021,9,2021,0.004717982,0.004717982,0.015049867,0.001909862,1.470325985
Comoros,01/10/2021,10,2021,0.004816629,0.004816629,0.020908694,0.001909862,1.521977275
Comoros,01/11/2021,11,2021,0.00505308,0.00505308,0.049090704,0.001909862,1.645782914
Comoros,01/12/2021,12,2021,0.005676094,0.005676094,0.123293913,0.001909862,1.971991842
Congo (Brazzaville),01/01/2021,1,2021,0.001358674,0.001358674,-0.760632166,0.001358674,0
Congo (Brazzaville),01/02/2021,2,2021,0.001517573,0.001517573,0.116951163,0.001358674,0.116951163
Congo (Brazzaville),01/03/2021,3,2021,0.001701137,0.001701137,0.120959178,0.001358674,0.252056657
Congo (Brazzaville),01/04/2021,4,2021,0.0018368,0.0018368,0.079748429,0.001358674,0.351906208
Congo (Brazzaville),01/05/2021,5,2021,0.002054298,0.002054298,0.11841126,0.001358674,0.511987127
Congo (Brazzaville),01/06/2021,6,2021,0.002208958,0.002208958,0.075285943,0.001358674,0.625818504
Congo (Brazzaville),01/07/2021,7,2021,0.002343651,0.002343651,0.060975987,0.001358674,0.724954392
Congo (Brazzaville),01/08/2021,8,2021,0.002423547,0.002423547,0.0340902,0.001358674,0.783758433
Congo (Brazzaville),01/09/2021,9,2021,0.002503722,0.002503722,0.033081589,0.001358674,0.842767996
Congo (Brazzaville),01/10/2021,10,2021,0.002844871,0.002844871,0.136256745,0.001358674,1.093857566
Congo (Brazzaville),01/11/2021,11,2021,0.003332245,0.003332245,0.171316796,0.001358674,1.452570534
Congo (Brazzaville),01/12/2021,12,2021,0.003499889,0.003499889,0.050309701,0.001358674,1.575958626
Congo (Kinshasa),01/01/2021,1,2021,0.000228134,0.000228134,-0.934816795,0.000228134,0
Congo (Kinshasa),01/02/2021,2,2021,0.000271996,0.000271996,0.192264935,0.000228134,0.192264935
Congo (Kinshasa),01/03/2021,3,2021,0.000302922,0.000302922,0.113698646,0.000228134,0.327823844
Congo (Kinshasa),01/04/2021,4,2021,0.000322866,0.000322866,0.065838439,0.000228134,0.415245693
Congo (Kinshasa),01/05/2021,5,2021,0.000342244,0.000342244,0.060020506,0.000228134,0.500189456
Congo (Kinshasa),01/06/2021,6,2021,0.000404284,0.000404284,0.181274275,0.000228134,0.772135213
Congo (Kinshasa),01/07/2021,7,2021,0.000508626,0.000508626,0.258089996,0.000228134,1.229505583
Congo (Kinshasa),01/08/2021,8,2021,0.000591164,0.000591164,0.162276555,0.000228134,1.591302069
Congo (Kinshasa),01/09/2021,9,2021,0.000627183,0.000627183,0.060929644,0.000228134,1.74918918
Congo (Kinshasa),01/10/2021,10,2021,0.000639489,0.000639489,0.019620561,0.000228134,1.803129815
Congo (Kinshasa),01/11/2021,11,2021,0.000645625,0.000645625,0.009594626,0.000228134,1.830024798
Congo (Kinshasa),01/12/2021,12,2021,0.000719321,0.000719321,0.114146284,0.000228134,2.153061611
Costa Rica,01/01/2021,1,2021,0.03597458,0.03597458,49.01189279,0.03597458,0
Costa Rica,01/02/2021,2,2021,0.039220391,0.039220391,0.090225118,0.03597458,0.090225118
Costa Rica,01/03/2021,3,2021,0.041304584,0.041304584,0.053140539,0.03597458,0.148160268
Costa Rica,01/04/2021,4,2021,0.04497276,0.04497276,0.088807973,0.03597458,0.250126054
Costa Rica,01/05/2021,5,2021,0.056033904,0.056033904,0.24595209,0.03597458,0.55759717
Costa Rica,01/06/2021,6,2021,0.067784107,0.067784107,0.209698082,0.03597458,0.884222309
Costa Rica,01/07/2021,7,2021,0.076239837,0.076239837,0.124745024,0.03597458,1.119269666
Costa Rica,01/08/2021,8,2021,0.085061745,0.085061745,0.115712581,0.03597458,1.364495829
Costa Rica,01/09/2021,9,2021,0.098119614,0.098119614,0.153510479,0.03597458,1.727470715
Costa Rica,01/10/2021,10,2021,0.107889761,0.107889761,0.099573841,0.03597458,1.999055451
Costa Rica,01/11/2021,11,2021,0.110796487,0.110796487,0.026941626,0.03597458,2.07985488
Costa Rica,01/12/2021,12,2021,0.111594859,0.111594859,0.007205759,0.03597458,2.102047574
Cote d'Ivoire,01/01/2021,1,2021,0.000951218,0.000951218,-0.991476151,0.000951218,0
Cote d'Ivoire,01/02/2021,2,2021,0.001171339,0.001171339,0.23140955,0.000951218,0.23140955
Cote d'Ivoire,01/03/2021,3,2021,0.001454942,0.001454942,0.242119362,0.000951218,0.529557645
Cote d'Ivoire,01/04/2021,4,2021,0.001718927,0.001718927,0.18144,0.000951218,0.807080584
Cote d'Ivoire,01/05/2021,5,2021,0.001769482,0.001769482,0.029410433,0.000951218,0.860227606
Cote d'Ivoire,01/06/2021,6,2021,0.001812859,0.001812859,0.024514358,0.000951218,0.905829892
Cote d'Ivoire,01/07/2021,7,2021,0.001862356,0.001862356,0.027303204,0.000951218,0.957865154
Cote d'Ivoire,01/08/2021,8,2021,0.001995911,0.001995911,0.071712616,0.000951218,1.098268787
Cote d'Ivoire,01/09/2021,9,2021,0.002214129,0.002214129,0.10933271,0.000951218,1.3276782
