"month","year","country","value","date","log_value"
"11","2021","Madagascar",1.58115043244406,Nov 2021,0.458152703886839
"12","2021","Madagascar",1.68612954118049,Dec 2021,0.522435690068514
"01","2021","Malawi",0.700183762636543,Jan 2021,-0.356412460338363
"02","2021","Malawi",1.51019509903261,Feb 2021,0.412238847137985
"03","2021","Malawi",1.72009915103505,Mar 2021,0.542381935114508
"04","2021","Malawi",1.77071334807984,Apr 2021,0.571382486908415
"05","2021","Malawi",1.78886480526517,May 2021,0.581581231668325
"06","2021","Malawi",1.82066990399786,Jun 2021,0.599204512483905
"07","2021","Malawi",2.24664373483299,Jul 2021,0.809437429156385
"08","2021","Malawi",3.01724399955378,Aug 2021,1.10434383180026
"09","2021","Malawi",3.19858741608819,Sep 2021,1.16270927987324
"10","2021","Malawi",3.22571792299968,Oct 2021,1.17115553725626
"11","2021","Malawi",3.23301161276473,Nov 2021,1.17341409068387
"12","2021","Malawi",3.42942479140614,Dec 2021,1.23239254781625
"01","2021","Malaysia",282.28030250595,Jan 2021,5.64290055778414
"02","2021","Malaysia",471.257984215742,Feb 2021,6.15540568125157
"03","2021","Malaysia",582.078601705889,Mar 2021,6.36660549308988
"04","2021","Malaysia",665.731829404238,Apr 2021,6.50088693089947
"05","2021","Malaysia",856.094115900543,May 2021,6.75238031857979
"06","2021","Malaysia",1196.97483578666,Jun 2021,7.08755268260238
"07","2021","Malaysia",1620.97223417297,Jul 2021,7.39078139276293
"08","2021","Malaysia",2556.89184024876,Aug 2021,7.84654767492401
"09","2021","Malaysia",3624.20033206694,Sep 2021,8.19538894490295
"10","2021","Malaysia",4248.40065381454,Oct 2021,8.35429787434403
"11","2021","Malaysia",4568.25659771262,Nov 2021,8.4268869226375
"12","2021","Malaysia",4834.37254741746,Dec 2021,8.48350662643977
"01","2021","Maldives",26.9512046511023,Jan 2021,3.29402799584033
"02","2021","Maldives",33.0570321745846,Feb 2021,3.49823431747952
"03","2021","Maldives",40.5603646805638,Mar 2021,3.70279135038067
"04","2021","Maldives",48.8566414204015,Apr 2021,3.88889032462951
"05","2021","Maldives",85.192508689904,May 2021,4.4449135037947
"06","2021","Maldives",130.447772791013,Jun 2021,4.87097293815997
"07","2021","Maldives",140.055960558584,Jul 2021,4.94204206101884
"08","2021","Maldives",146.672915273451,Aug 2021,4.98820504147383
"09","2021","Maldives",153.882152851521,Sep 2021,5.03618706824321
"10","2021","Maldives",159.402492193916,Oct 2021,5.07143240107653
"11","2021","Maldives",166.3838024304,Nov 2021,5.11429718248569
"12","2021","Maldives",173.219567791038,Dec 2021,5.1545599677551
"01","2021","Mali",0.382055153080163,Jan 2021,-0.962190301006318
"02","2021","Mali",0.40679276997396,Feb 2021,-0.89945138789104
"03","2021","Mali",0.449219252704804,Mar 2021,-0.800244197052332
"04","2021","Mali",0.610379799666522,Apr 2021,-0.493673893159557
"05","2021","Mali",0.698821079537729,May 2021,-0.358360535839866
"06","2021","Mali",0.708872862553052,Jun 2021,-0.344079087918861
"07","2021","Mali",0.716024672079854,Jul 2021,-0.334040654403076
"08","2021","Mali",0.726558686661434,Aug 2021,-0.319436019246118
"09","2021","Mali",0.742514275379144,Sep 2021,-0.297713182390244
"10","2021","Mali",0.771533337757205,Oct 2021,-0.259375396502399
"11","2021","Mali",0.826477895511201,Nov 2021,-0.190582106771746
"12","2021","Mali",0.939851375679065,Dec 2021,-0.062033527198664
"01","2021","Malta",34.8186829512521,Jan 2021,3.5501541091345
"02","2021","Malta",45.2195939332976,Feb 2021,3.81153048700627
"03","2021","Malta",60.1778573755477,Mar 2021,4.09730446697133
"04","2021","Malta",67.4497609497689,Apr 2021,4.21138303853731
"05","2021","Malta",68.9983254319624,May 2021,4.23408223520077
"06","2021","Malta",69.267569418179,Jun 2021,4.23797682289831
"07","2021","Malta",72.8841473763067,Jul 2021,4.28887115825225
"08","2021","Malta",80.0555447226413,Aug 2021,4.38272070278589
"09","2021","Malta",83.3724012299404,Sep 2021,4.42331733409412
"10","2021","Malta",84.7672901286841,Oct 2021,4.43990973877048
"11","2021","Malta",86.9622690936323,Nov 2021,4.46547433600555
"12","2021","Malta",96.84863990022,Dec 2021,4.57314934639064
"01","2021","Marshall Islands",0.0684779073151525,Jan 2021,-2.6812441066817
"02","2021","Marshall Islands",0.0684779073151525,Feb 2021,-2.6812441066817
"03","2021","Marshall Islands",0.0684779073151525,Mar 2021,-2.6812441066817
"04","2021","Marshall Islands",0.0684779073151525,Apr 2021,-2.6812441066817
"05","2021","Marshall Islands",0.0684779073151525,May 2021,-2.6812441066817
"06","2021","Marshall Islands",0.0684779073151525,Jun 2021,-2.6812441066817
"07","2021","Marshall Islands",0.0684779073151525,Jul 2021,-2.6812441066817
"08","2021","Marshall Islands",0.0684779073151525,Aug 2021,-2.6812441066817
"09","2021","Marshall Islands",0.0684779073151525,Sep 2021,-2.6812441066817
"10","2021","Marshall Islands",0.0684779073151525,Oct 2021,-2.6812441066817
"11","2021","Marshall Islands",0.0684779073151525,Nov 2021,-2.6812441066817
"12","2021","Marshall Islands",0.0684779073151525,Dec 2021,-2.6812441066817
"01","2021","Mauritania",3.40686027268314,Jan 2021,1.22579112600428
"02","2021","Mauritania",3.64949111486493,Feb 2021,1.2945877372895
"03","2021","Mauritania",3.76605407013458,Mar 2021,1.32602778757602
"04","2021","Mauritania",3.89416287069019,Apr 2021,1.35947873213854
"05","2021","Mauritania",4.06710279058906,May 2021,1.40293090090839
"06","2021","Mauritania",4.34080484737952,Jun 2021,1.46805977962379
"07","2021","Mauritania",4.86292233924007,Jul 2021,1.58163956157175
"08","2021","Mauritania",6.49029072260989,Aug 2021,1.87030732518419
"09","2021","Mauritania",7.54427922328371,Sep 2021,2.0207895572766
"10","2021","Mauritania",7.88299748035687,Oct 2021,2.06470822244774
"11","2021","Mauritania",8.23341204876629,Nov 2021,2.10820051549902
"12","2021","Mauritania",8.61646075266273,Dec 2021,2.15367441482431
"01","2021","Mauritius",0.43097263429036,Jan 2021,-0.841710684420035
"02","2021","Mauritius",0.468386560925524,Feb 2021,-0.758461339118678
"03","2021","Mauritius",0.590593067907524,Mar 2021,-0.526628047114168
"04","2021","Mauritius",0.923308541056132,Apr 2021,-0.0797918196710876
"05","2021","Mauritius",1.02270711639028,May 2021,0.0224531472394565
"06","2021","Mauritius",1.32141605603332,Jun 2021,0.278703931314253
"07","2021","Mauritius",2.1495619366471,Jul 2021,0.765264070982941
"08","2021","Mauritius",5.21294007572953,Aug 2021,1.65114401055963
"09","2021","Mauritius",10.8113095139807,Sep 2021,2.38059276344301
"10","2021","Mauritius",13.5944205848013,Oct 2021,2.60965945744844
"11","2021","Mauritius",33.3808787301448,Nov 2021,3.50798324293646
"12","2021","Mauritius",50.3354527534804,Dec 2021,3.91870965494535
"01","2021","Mexico",664.704573013479,Jan 2021,6.49934269083954
"02","2021","Mexico",808.940532919758,Feb 2021,6.69572540745902
"03","2021","Mexico",883.112515962563,Mar 2021,6.78345261713229
"04","2021","Mexico",933.503508205336,Apr 2021,6.83894472109505
"05","2021","Mexico",968.622513873588,May 2021,6.8758749734256
"06","2021","Mexico",1002.62537818902,Jun 2021,6.91037721688589
"07","2021","Mexico",1079.4644112965,Jul 2021,6.98422028164532
"08","2021","Mexico",1266.46831353796,Aug 2021,7.14398745020886
"09","2021","Mexico",1437.22584428484,Sep 2021,7.27047003746346
"10","2021","Mexico",1523.90305124377,Oct 2021,7.32903011955365
"11","2021","Mexico",1565.17500269076,Nov 2021,7.35575291952814
"12","2021","Mexico",1597.2706695812,Dec 2021,7.37605162012885
"01","2021","Micronesia",0.00311767965274717,Jan 2021,-5.77066625488613
"02","2021","Micronesia",0.00878618811228748,Feb 2021,-4.73457432319935
"03","2021","Micronesia",0.00878618811228748,Mar 2021,-4.73457432319935
"04","2021","Micronesia",0.00878618811228748,Apr 2021,-4.73457432319935
"05","2021","Micronesia",0.00878618811228748,May 2021,-4.73457432319935
"06","2021","Micronesia",0.00878618811228748,Jun 2021,-4.73457432319935
"07","2021","Micronesia",0.00878618811228748,Jul 2021,-4.73457432319935
"08","2021","Micronesia",0.00878618811228748,Aug 2021,-4.73457432319935
"09","2021","Micronesia",0.00878618811228748,Sep 2021,-4.73457432319935
"10","2021","Micronesia",0.00878618811228748,Oct 2021,-4.73457432319935
"11","2021","Micronesia",0.00878618811228748,Nov 2021,-4.73457432319935
"12","2021","Micronesia",0.00878618811228748,Dec 2021,-4.73457432319935
"01","2021","Monaco",30.1874788338304,Jan 2021,3.40742723025579
"02","2021","Monaco",45.0405521499192,Feb 2021,3.80756324285752
"03","2021","Monaco",54.2108758766493,Mar 2021,3.99288155024649
"04","2021","Monaco",60.890836815819,Apr 2021,4.10908270060076
"05","2021","Monaco",63.4228860955938,May 2021,4.14982477573155
"06","2021","Monaco",64.6468249923555,Jun 2021,4.16893899329814
"07","2021","Monaco",68.580855590006,Jul 2021,4.22801342275173
"08","2021","Monaco",78.1701579201752,Aug 2021,4.3588879624448
"09","2021","Monaco",83.5006625216594,Sep 2021,4.42485456621646
"10","2021","Monaco",85.642843286502,Oct 2021,4.45018566361994
"11","2021","Monaco",90.0027180375769,Nov 2021,4.49983987029176
"12","2021","Monaco",109.875847057779,Dec 2021,4.69935106526144
"01","2021","Mongolia",0.458155570625034,Jan 2021,-0.780546478690269
"02","2021","Mongolia",0.717784487427338,Feb 2021,-0.331585911776415
"03","2021","Mongolia",1.42293805787065,Mar 2021,0.352723788905655
"04","2021","Mongolia",6.24270199237896,Apr 2021,1.83141310025806
"05","2021","Mongolia",14.7650351994861,May 2021,2.69226189917449
"06","2021","Mongolia",25.7104919268936,Jun 2021,3.24689915477401
"07","2021","Mongolia",43.8428244479629,Jul 2021,3.780611066841
"08","2021","Mongolia",56.8172143771326,Aug 2021,4.0398393498306
"09","2021","Mongolia",88.3786943526283,Sep 2021,4.48163092648449
"10","2021","Mongolia",148.046526037182,Oct 2021,4.99752658947785
"11","2021","Mongolia",194.576352564079,Nov 2021,5.27082464419777
"12","2021","Mongolia",208.643983887282,Dec 2021,5.34062937310776
"01","2021","Montenegro",87.5696368994185,Jan 2021,4.47243432712173
"02","2021","Montenegro",109.784031785761,Feb 2021,4.69851508849728
"03","2021","Montenegro",134.330481652674,Mar 2021,4.90030304466125
"04","2021","Montenegro",151.090922021499,Apr 2021,5.01788178819854
"05","2021","Montenegro",157.221893338864,May 2021,5.05765814090132
"06","2021","Montenegro",159.189273245847,Jun 2021,5.07009389203121
"07","2021","Montenegro",160.4378281536,Jul 2021,5.07790650399647
"08","2021","Montenegro",171.139976831956,Aug 2021,5.1424817996151
"09","2021","Montenegro",197.349943158478,Sep 2021,5.28497851408489
"10","2021","Montenegro",219.276019698487,Oct 2021,5.39033130014467
"11","2021","Montenegro",242.204644339784,Nov 2021,5.48978300657422
"12","2021","Montenegro",256.637905380412,Dec 2021,5.54766616294134
"01","2021","Morocco",12.3997539866419,Jan 2021,2.51767663262724
"02","2021","Morocco",12.9584806060098,Feb 2021,2.56175044686071
"03","2021","Morocco",13.2689501697241,Mar 2021,2.58542673215679
"04","2021","Morocco",13.6620286260641,Apr 2021,2.61462035161299
"05","2021","Morocco",13.960896605003,May 2021,2.63626032199119
"06","2021","Morocco",14.2234840593126,Jun 2021,2.65489440556817
"07","2021","Morocco",15.1618310717841,Jul 2021,2.71878115601975
"08","2021","Morocco",20.5315028238384,Aug 2021,3.02196042970774
"09","2021","Morocco",24.6078172718675,Sep 2021,3.20306416773761
"10","2021","Morocco",25.4967051135674,Oct 2021,3.23854923258324
"11","2021","Morocco",25.6919975760504,Nov 2021,3.24617956504907
"12","2021","Morocco",25.8276087728856,Dec 2021,3.2514440272469
"01","2021","Mozambique",0.858195000789979,Jan 2021,-0.152923931668924
"02","2021","Mozambique",1.6063743336616,Feb 2021,0.473979672836338
"03","2021","Mozambique",2.06418086863107,Mar 2021,0.724733473930731
"04","2021","Mozambique",2.2070764119371,Apr 2021,0.791668749211321
"05","2021","Mozambique",2.25228028341311,May 2021,0.811943162307884
"06","2021","Mozambique",2.31740069100515,Jun 2021,0.840446165761998
"07","2021","Mozambique",3.10930593918848,Jul 2021,1.13439953060591
"08","2021","Mozambique",4.41034624290401,Aug 2021,1.48395319950692
"09","2021","Mozambique",4.77882646650095,Sep 2021,1.56419500726085
"10","2021","Mozambique",4.83329616732413,Oct 2021,1.57552867120971
"11","2021","Mozambique",4.84512746876397,Nov 2021,1.57797355433905
"12","2021","Mozambique",5.15279260050447,Dec 2021,1.63953882023501
"01","2021","Namibia",11.7217951219928,Jan 2021,2.46144993982547
"02","2021","Namibia",14.2685185747412,Feb 2021,2.65805561213623
"03","2021","Namibia",16.3477748105979,Mar 2021,2.79409179087006
"04","2021","Namibia",18.2242807974237,Apr 2021,2.90275481469761
"05","2021","Namibia",20.2632665009454,May 2021,3.0088097148939
"06","2021","Namibia",27.3564467827088,Jun 2021,3.30895221526759
"07","2021","Namibia",42.636071959622,Jul 2021,3.75270065459219
"08","2021","Namibia",48.1849979527322,Aug 2021,3.87504772681559
"09","2021","Namibia",49.7716702690421,Sep 2021,3.90744595206306
"10","2021","Namibia",50.5082266750741,Oct 2021,3.92213622747074
"11","2021","Namibia",50.7935983191364,Nov 2021,3.92777032930375
"12","2021","Namibia",53.7832584530476,Dec 2021,3.98496223757071
"01","2021","Nepal",9.15374807013864,Jan 2021,2.21416342056571
"02","2021","Nepal",9.36092342618411,Feb 2021,2.23654394226686
"03","2021","Nepal",9.45800904300797,Mar 2021,2.24686190034387
"04","2021","Nepal",9.89923581654289,Apr 2021,2.29245756391303
"05","2021","Nepal",15.5308962442105,May 2021,2.74283134600478
"06","2021","Nepal",20.9383688609038,Jun 2021,3.04158330655849
"07","2021","Nepal",22.8354613042343,Jul 2021,3.12831464806349
"08","2021","Nepal",25.1603910720408,Aug 2021,3.22527097511529
"09","2021","Nepal",26.7963578348505,Sep 2021,3.28826597659666
"10","2021","Nepal",27.6242405670651,Oct 2021,3.31869366867506
"11","2021","Nepal",28.0533452165842,Nov 2021,3.33410788391617
"12","2021","Nepal",28.3182812125695,Dec 2021,3.34350757533715
"01","2021","Netherlands",987.07551157854,Jan 2021,6.89474654266564
"02","2021","Netherlands",1127.11605979959,Feb 2021,7.02741748992621
"03","2021","Netherlands",1283.68060899907,Mar 2021,7.15748670642181
"04","2021","Netherlands",1520.3889911891,Apr 2021,7.32672149635558
"05","2021","Netherlands",1739.67512457866,May 2021,7.46145366476383
"06","2021","Netherlands",1825.70829448401,Jun 2021,7.5097232972893
"07","2021","Netherlands",1939.70217253257,Jul 2021,7.57028972095897
"08","2021","Netherlands",2081.26390710991,Aug 2021,7.64073063580128
"09","2021","Netherlands",2162.19815907086,Sep 2021,7.67888064944348
"10","2021","Netherlands",2248.55237451308,Oct 2021,7.71804189902958
"11","2021","Netherlands",2586.98656507576,Nov 2021,7.85824898892777
"12","2021","Netherlands",3198.51950753006,Dec 2021,8.07044332783363
"01","2021","New Zealand",165.548538730905,Jan 2021,5.10926443720048
"02","2021","New Zealand",172.487476770941,Feb 2021,5.1503246354067
"03","2021","New Zealand",179.827837468699,Mar 2021,5.19199993468467
"04","2021","New Zealand",189.980314226176,Apr 2021,5.24692045745675
"05","2021","New Zealand",195.505575190141,May 2021,5.27558889661543
"06","2021","New Zealand",199.886795736133,Jun 2021,5.29775118497816
"07","2021","New Zealand",207.168746577573,Jul 2021,5.33353366202746
"08","2021","New Zealand",224.820471299742,Aug 2021,5.41530217837405
"09","2021","New Zealand",294.926104332774,Sep 2021,5.6867248311738
"10","2021","New Zealand",380.977112842848,Oct 2021,5.94273930204373
"11","2021","New Zealand",677.339391814384,Nov 2021,6.51817246459811
"12","2021","New Zealand",971.817583434141,Dec 2021,6.87916811548391
"01","2021","Nicaragua",0.741410837474079,Jan 2021,-0.299200370791981
"02","2021","Nicaragua",0.765943747199542,Feb 2021,-0.266646549014496
"03","2021","Nicaragua",0.789472502723421,Mar 2021,-0.236390274615683
"04","2021","Nicaragua",0.815204565721204,Apr 2021,-0.204316196351813
"05","2021","Nicaragua",0.855444077272367,May 2021,-0.15613455625831
"06","2021","Nicaragua",0.931836316829782,Jun 2021,-0.0705981054396664
"07","2021","Nicaragua",1.06263514056459,Jul 2021,0.0607518048479478
"08","2021","Nicaragua",1.25095700904008,Aug 2021,0.223908865618561
"09","2021","Nicaragua",1.52294529312212,Sep 2021,0.420646152796512
"10","2021","Nicaragua",1.83040441714654,Oct 2021,0.604536935414232
"11","2021","Nicaragua",1.98813384267077,Nov 2021,0.687196431255243
"12","2021","Nicaragua",2.03436215260437,Dec 2021,0.710182331238785
"01","2021","Niger",0.167257521263338,Jan 2021,-1.78822061080055
"02","2021","Niger",0.193105253097893,Feb 2021,-1.64451988588924
"03","2021","Niger",0.201461685027996,Mar 2021,-1.6021560644204
"04","2021","Niger",0.211217563095784,Apr 2021,-1.55486657201005
"05","2021","Niger",0.220625984677334,May 2021,-1.51128638817781
"06","2021","Niger",0.225337658097832,Jun 2021,-1.4901552990496
"07","2021","Niger",0.229761043024891,Jul 2021,-1.47071545350475
"08","2021","Niger",0.237077085377639,Aug 2021,-1.4393699359729
"09","2021","Niger",0.245224766740272,Sep 2021,-1.40558007373918
"10","2021","Niger",0.254946085725179,Oct 2021,-1.36670318470658
"11","2021","Niger",0.276842818363251,Nov 2021,-1.2843053765833
"12","2021","Niger",0.296882066927113,Dec 2021,-1.21442030009049
"01","2021","Nigeria",23.6293815887249,Jan 2021,3.16249092025648
"02","2021","Nigeria",31.5679173781892,Feb 2021,3.45214133201217
"03","2021","Nigeria",34.7093933779646,Mar 2021,3.54701035285449
"04","2021","Nigeria",35.4879641430779,Apr 2021,3.56919360077176
"05","2021","Nigeria",35.8452706652717,May 2021,3.57921163826731
"06","2021","Nigeria",36.1433814172279,Jun 2021,3.587493845182
"07","2021","Nigeria",36.698717031928,Jul 2021,3.60274179619138
"08","2021","Nigeria",39.6178838456391,Aug 2021,3.67928062857792
"09","2021","Nigeria",43.2920228388058,Sep 2021,3.76796838798533
"10","2021","Nigeria",45.1986591156406,Oct 2021,3.81106742081498
"11","2021","Nigeria",46.1145757330421,Nov 2021,3.83112907645111
"12","2021","Nigeria",48.51456598772,Dec 2021,3.88186408249723
"01","2021","North Macedonia",42.3700599429153,Jan 2021,3.74644197938647
"02","2021","North Macedonia",46.714645020523,Feb 2021,3.84405771338319
"03","2021","North Macedonia",55.309733965185,Mar 2021,4.01294891410865
"04","2021","North Macedonia",69.1161157990061,Apr 2021,4.23578792787927
"05","2021","North Macedonia",74.1024588146,May 2021,4.30544871413478
"06","2021","North Macedonia",74.6599596169046,Jun 2021,4.31294393259297
"07","2021","North Macedonia",74.8377868593808,Jul 2021,4.31532292934091
"08","2021","North Macedonia",78.896761744795,Aug 2021,4.36814018448478
"09","2021","North Macedonia",88.7720275065839,Sep 2021,4.48607159481696
"10","2021","North Macedonia",94.5059656470147,Oct 2021,4.54866296104701
"11","2021","North Macedonia",100.631681850327,Nov 2021,4.61146713701562
"12","2021","North Macedonia",105.791859939757,Dec 2021,4.66147357827675
"01","2021","Norway",10.6227175581989,Jan 2021,2.36299487368191
"02","2021","Norway",12.3444169119496,Feb 2021,2.51320388895176
"03","2021","Norway",15.3079253318585,Mar 2021,2.72837068983132
"04","2021","Norway",19.5027080510333,Apr 2021,2.97055333033951
"05","2021","Norway",22.0191835340767,May 2021,3.09191405222731
"06","2021","Norway",23.7163796291207,Jun 2021,3.16616593301675
"07","2021","Norway",24.7584141860315,Jul 2021,3.20916539835136
"08","2021","Norway",27.0017460943452,Aug 2021,3.29590153407424
"09","2021","Norway",32.8612213462032,Sep 2021,3.49229328009257
"10","2021","Norway",36.3490684928276,Oct 2021,3.59316857759416
"11","2021","Norway",43.1972353690661,Nov 2021,3.76577649711579
"12","2021","Norway",61.7750180826912,Dec 2021,4.12349904459323
"01","2021","Oman",25.7623368498848,Jan 2021,3.24891361334392
"02","2021","Oman",26.9426079090472,Feb 2021,3.29370897064172
"03","2021","Oman",29.1034382541955,Mar 2021,3.37085632026306
"04","2021","Oman",34.604206068121,Apr 2021,3.54397523733799
"05","2021","Oman",40.2465850760431,May 2021,3.69502515743399
"06","2021","Oman",47.0645696248257,Jun 2021,3.85152048068511
"07","2021","Oman",56.0339167962823,Jul 2021,4.02595716447539
"08","2021","Oman",58.7522025954889,Aug 2021,4.07332864330854
"09","2021","Oman",59.3700232103858,Sep 2021,4.08378943922719
"10","2021","Oman",59.5370595404391,Oct 2021,4.08659896808053
"11","2021","Oman",59.6153713093835,Nov 2021,4.08791344869435
"12","2021","Oman",59.6980143720031,Dec 2021,4.08929875974498
"01","2021","Pakistan",121.544028603449,Jan 2021,4.80027657247555
"02","2021","Pakistan",132.680744827588,Feb 2021,4.8879458277772
"03","2021","Pakistan",145.386620396633,Mar 2021,4.979396541585
"04","2021","Pakistan",176.279424827222,Apr 2021,5.17207037713219
"05","2021","Pakistan",206.892001172815,May 2021,5.33219692365044
"06","2021","Pakistan",221.817823893793,Jun 2021,5.40185643189402
"07","2021","Pakistan",232.490760003655,Jul 2021,5.44885048231792
"08","2021","Pakistan",259.479973177817,Aug 2021,5.55867952497587
"09","2021","Pakistan",285.213579086735,Sep 2021,5.65323829991278
"10","2021","Pakistan",296.873368266368,Oct 2021,5.69330567840788
"11","2021","Pakistan",300.903320163696,Nov 2021,5.70678901768511
"12","2021","Pakistan",303.352818781423,Dec 2021,5.71489654652058
"01","2021","Panama",67.4644802791625,Jan 2021,4.21160124129067
"02","2021","Panama",76.9517205626285,Feb 2021,4.34317821952327
"03","2021","Panama",80.8038211870218,Mar 2021,4.39202425632741
"04","2021","Panama",83.4322339771995,Apr 2021,4.42403473322096
"05","2021","Panama",85.98634481211,May 2021,4.45418850239189
"06","2021","Panama",90.470039949618,Jun 2021,4.50501874561618
"07","2021","Panama",97.455230426623,Jul 2021,4.57939309743907
"08","2021","Panama",103.792295998152,Aug 2021,4.64239174830639
"09","2021","Panama",107.31537207408,Sep 2021,4.67577190194852
"10","2021","Panama",108.946671733735,Oct 2021,4.69085851235802
"11","2021","Panama",110.086536904572,Nov 2021,4.70126675563933
"12","2021","Panama",111.990950090929,Dec 2021,4.71841806527081
"01","2021","Papua New Guinea",0.0922346391099091,Jan 2021,-2.38341952364017
"02","2021","Papua New Guinea",0.10972120363877,Feb 2021,-2.20981264287839
"03","2021","Papua New Guinea",0.316868637823996,Mar 2021,-1.14926798271124
"04","2021","Papua New Guinea",1.01171037038337,Apr 2021,0.01164233463024
"05","2021","Papua New Guinea",1.51889704850849,May 2021,0.417984445482974
"06","2021","Papua New Guinea",1.86685476639335,Jun 2021,0.624255071706993
"07","2021","Papua New Guinea",1.94493512725224,Jul 2021,0.665228622916344
"08","2021","Papua New Guinea",1.99025564220852,Aug 2021,0.688263093907047
"09","2021","Papua New Guinea",2.08759848383156,Sep 2021,0.736014354513412
"10","2021","Papua New Guinea",2.76299385764246,Oct 2021,1.01631482286333
"11","2021","Papua New Guinea",3.6943780319429,Nov 2021,1.30681221328786
"12","2021","Papua New Guinea",4.01011924534153,Dec 2021,1.38882097786924
"01","2021","Paraguay",16.9443833507388,Jan 2021,2.82993641317458
"02","2021","Paraguay",20.4096032043128,Feb 2021,3.01600553539381
"03","2021","Paraguay",26.0063263983196,Mar 2021,3.25833983143553
"04","2021","Paraguay",34.499810492677,Apr 2021,3.54095383105634
"05","2021","Paraguay",44.2820384550693,May 2021,3.7905791423515
"06","2021","Paraguay",55.3781477259822,Jun 2021,4.01418507055981
"07","2021","Paraguay",61.8783915203957,Jul 2021,4.12517103183755
"08","2021","Paraguay",63.996777508664,Aug 2021,4.15883273066487
"09","2021","Paraguay",64.4078375181504,Sep 2021,4.16523532629779
"10","2021","Paraguay",64.5550149309097,Oct 2021,4.1675178049164
"11","2021","Paraguay",64.7629896637892,Nov 2021,4.17073429302781
"12","2021","Paraguay",65.0927646675434,Dec 2021,4.1758134012182
"01","2021","Peru",1776.48118883636,Jan 2021,7.48238982651471
"02","2021","Peru",2063.45606036485,Feb 2021,7.63213755522463
"03","2021","Peru",2395.292622721,Mar 2021,7.78126068305839
"04","2021","Peru",2812.41339983292,Apr 2021,7.9417982548681
"05","2021","Peru",3153.72501112363,May 2021,8.05633957638004
"06","2021","Peru",3366.86110606101,Jun 2021,8.12173616676908
"07","2021","Peru",3496.76864383395,Jul 2021,8.15959457640582
"08","2021","Peru",3574.61437005254,Aug 2021,8.18161258079311
"09","2021","Peru",3624.53453466564,Sep 2021,8.19548115481408
"10","2021","Peru",3667.00095573277,Oct 2021,8.20712942870199
"11","2021","Peru",3714.65246283536,Nov 2021,8.22004040306797
"12","2021","Peru",3788.4120366848,Dec 2021,8.2397022225945
"01","2021","Philippines",4.55362346521756,Jan 2021,1.5159232820136
"02","2021","Philippines",5.02064945136941,Feb 2021,1.61355929811845
"03","2021","Philippines",5.87115953686774,Mar 2021,1.77005215042563
"04","2021","Philippines",8.26481656635054,Apr 2021,2.11200753699772
"05","2021","Philippines",10.4075814226162,May 2021,2.34253452351219
"06","2021","Philippines",12.1171340838613,Jun 2021,2.49462049095207
"07","2021","Philippines",13.6851102159324,Jul 2021,2.61630839623678
"08","2021","Philippines",16.1221104430451,Aug 2021,2.78019164929354
"09","2021","Philippines",20.8834058055427,Sep 2021,3.03895486300519
"10","2021","Philippines",24.6308781742644,Oct 2021,3.20400086615637
"11","2021","Philippines",25.6971848745612,Nov 2021,3.24638144794664
"12","2021","Philippines",25.8903926948765,Dec 2021,3.25387196146906
"01","2021","Poland",713.890417478573,Jan 2021,6.57072947364003
"02","2021","Poland",803.944528838819,Feb 2021,6.6895302728172
"03","2021","Poland",991.477772436441,Mar 2021,6.899196529591
"04","2021","Poland",1318.03169094139,Apr 2021,7.18389475949371
"05","2021","Poland",1431.99017344177,May 2021,7.26682048537538
"06","2021","Poland",1447.69257702568,Jun 2021,7.27772624172106
"07","2021","Poland",1449.65211043235,Jul 2021,7.27907888278853
"08","2021","Poland",1451.81243136213,Aug 2021,7.28056800753769
"09","2021","Poland",1457.2405748029,Sep 2021,7.2842999091078
"10","2021","Poland",1482.76346872521,Oct 2021,7.30166283428925
"11","2021","Poland",1636.88488360674,Nov 2021,7.40055025333874
"12","2021","Poland",1951.08647376759,Dec 2021,7.57614166243309
"01","2021","Portugal",53.9376411012541,Jan 2021,3.98782858485421
"02","2021","Portugal",76.4689206595255,Feb 2021,4.33688439239559
"03","2021","Portugal",79.8801625763323,Mar 2021,4.38052754380258
"04","2021","Portugal",81.3468047413085,Apr 2021,4.39872155497488
"05","2021","Portugal",82.6169158210555,May 2021,4.41421445158237
"06","2021","Portugal",84.4948308638596,Jun 2021,4.43669035928321
"07","2021","Portugal",90.6348870372341,Jul 2021,4.50683920556594
"08","2021","Portugal",98.5584666158999,Aug 2021,4.59064994178979
"09","2021","Portugal",103.702711734942,Sep 2021,4.64152826470016
"10","2021","Portugal",105.871339860806,Oct 2021,4.66222458199266
"11","2021","Portugal",109.209270535412,Nov 2021,4.69326595472036
"12","2021","Portugal",120.173740341351,Dec 2021,4.78893853185574
"01","2021","Qatar",51.1254930141079,Jan 2021,3.9342832576242
"02","2021","Qatar",54.6834324866542,Feb 2021,4.0015607839648
"03","2021","Qatar",59.5136243537605,Mar 2021,4.08620526707497
"04","2021","Qatar",67.2974530207632,Apr 2021,4.209122390775
"05","2021","Qatar",73.9025040738814,May 2021,4.30274671200636
"06","2021","Qatar",76.3807649499374,Jun 2021,4.3357308968027
"07","2021","Qatar",77.777892231869,Jul 2021,4.3538572292587
"08","2021","Qatar",79.6605326489377,Aug 2021,4.37777426426061
"09","2021","Qatar",81.5664373529187,Sep 2021,4.40141787041063
"10","2021","Qatar",82.5801905794977,Oct 2021,4.41376982827192
