"month","year","country","value","date","max","min","normalised_value","log_value"
"11","2021","Latvia",0.127287321294326,2021-11-01,4873.253,0,2.61e-05,-2.0613
"12","2021","Latvia",0.140475307762166,2021-12-01,4873.253,0,2.88e-05,-1.9627
"01","2021","Lebanon",0.0358554966701388,2021-01-01,4873.253,0,7.4e-06,-3.3283
"02","2021","Lebanon",0.04971529944246,2021-02-01,4873.253,0,1.02e-05,-3.0014
"03","2021","Lebanon",0.0620774685786389,2021-03-01,4873.253,0,1.27e-05,-2.7794
"04","2021","Lebanon",0.0737024307973999,2021-04-01,4873.253,0,1.51e-05,-2.6077
"05","2021","Lebanon",0.0784207088713083,2021-05-01,4873.253,0,1.61e-05,-2.5457
"06","2021","Lebanon",0.0795303317597112,2021-06-01,4873.253,0,1.63e-05,-2.5316
"07","2021","Lebanon",0.0807160299135442,2021-07-01,4873.253,0,1.66e-05,-2.5168
"08","2021","Lebanon",0.0854289469576688,2021-08-01,4873.253,0,1.75e-05,-2.4601
"09","2021","Lebanon",0.090122900954009,2021-09-01,4873.253,0,1.85e-05,-2.4066
"10","2021","Lebanon",0.0927811778910577,2021-10-01,4873.253,0,1.9e-05,-2.3775
"11","2021","Lebanon",0.0959066289528698,2021-11-01,4873.253,0,1.97e-05,-2.3444
"12","2021","Lebanon",0.102066078178409,2021-12-01,4873.253,0,2.09e-05,-2.2821
"01","2021","Lesotho",0.00292416126701277,2021-01-01,4873.253,0,6e-07,-5.8347
"02","2021","Lesotho",0.00463891002819196,2021-02-01,4873.253,0,1e-06,-5.3733
"03","2021","Lesotho",0.00493524962847358,2021-03-01,4873.253,0,1e-06,-5.3114
"04","2021","Lesotho",0.0050016369067069,2021-04-01,4873.253,0,1e-06,-5.298
"05","2021","Lesotho",0.00503552095584911,2021-05-01,4873.253,0,1e-06,-5.2912
"06","2021","Lesotho",0.00513579479289396,2021-06-01,4873.253,0,1.1e-06,-5.2715
"07","2021","Lesotho",0.00570945751209174,2021-07-01,4873.253,0,1.2e-06,-5.1656
"08","2021","Lesotho",0.0065804733794458,2021-08-01,4873.253,0,1.4e-06,-5.0236
"09","2021","Lesotho",0.00671956427161697,2021-09-01,4873.253,0,1.4e-06,-5.0027
"10","2021","Lesotho",0.0100392694983085,2021-10-01,4873.253,0,2.1e-06,-4.6013
"11","2021","Lesotho",0.0101326859149468,2021-11-01,4873.253,0,2.1e-06,-4.592
"12","2021","Lesotho",0.0114582917355646,2021-12-01,4873.253,0,2.4e-06,-4.469
"01","2021","Liberia",0.000368861167915881,2021-01-01,4873.253,0,1e-07,-7.9051
"02","2021","Liberia",0.000390121224201771,2021-02-01,4873.253,0,1e-07,-7.8491
"03","2021","Liberia",0.000402160913004132,2021-03-01,4873.253,0,1e-07,-7.8187
"04","2021","Liberia",0.000410128997956967,2021-04-01,4873.253,0,1e-07,-7.799
"05","2021","Liberia",0.000421703226536099,2021-05-01,4873.253,0,1e-07,-7.7712
"06","2021","Liberia",0.000544584664725196,2021-06-01,4873.253,0,1e-07,-7.5155
"07","2021","Liberia",0.00101343223444791,2021-07-01,4873.253,0,2e-07,-6.8944
"08","2021","Liberia",0.00108711134865199,2021-08-01,4873.253,0,2e-07,-6.8242
"09","2021","Liberia",0.00114295555054227,2021-09-01,4873.253,0,2e-07,-6.7741
"10","2021","Liberia",0.00114776650586119,2021-10-01,4873.253,0,2e-07,-6.7699
"11","2021","Liberia",0.0011503370684473,2021-11-01,4873.253,0,2e-07,-6.7677
"12","2021","Liberia",0.00117123131378681,2021-12-01,4873.253,0,2e-07,-6.7497
"01","2021","Libya",0.0158470805701577,2021-01-01,4873.253,0,3.3e-06,-4.1448
"02","2021","Libya",0.0185055371930844,2021-02-01,4873.253,0,3.8e-06,-3.9897
"03","2021","Libya",0.0213790113235912,2021-03-01,4873.253,0,4.4e-06,-3.8453
"04","2021","Libya",0.0247392227977088,2021-04-01,4873.253,0,5.1e-06,-3.6994
"05","2021","Libya",0.0264365556685847,2021-05-01,4873.253,0,5.4e-06,-3.633
"06","2021","Libya",0.0276077053202212,2021-06-01,4873.253,0,5.7e-06,-3.5897
"07","2021","Libya",0.0316287792017476,2021-07-01,4873.253,0,6.5e-06,-3.4537
"08","2021","Libya",0.0412426611332524,2021-08-01,4873.253,0,8.5e-06,-3.1883
"09","2021","Libya",0.0475782047817243,2021-09-01,4873.253,0,9.8e-06,-3.0454
"10","2021","Libya",0.0508497077016098,2021-10-01,4873.253,0,1.04e-05,-2.9789
"11","2021","Libya",0.0531737504196812,2021-11-01,4873.253,0,1.09e-05,-2.9342
"12","2021","Libya",0.0553745444043851,2021-12-01,4873.253,0,1.14e-05,-2.8936
"01","2021","Liechtenstein",0.0639790162292651,2021-01-01,4873.253,0,1.31e-05,-2.7492
"02","2021","Liechtenstein",0.0684749343532153,2021-02-01,4873.253,0,1.41e-05,-2.6813
"03","2021","Liechtenstein",0.07068150733307,2021-03-01,4873.253,0,1.45e-05,-2.6496
"04","2021","Liechtenstein",0.075522458504864,2021-04-01,4873.253,0,1.55e-05,-2.5833
"05","2021","Liechtenstein",0.0805736872244125,2021-05-01,4873.253,0,1.65e-05,-2.5186
"06","2021","Liechtenstein",0.0817648652664517,2021-06-01,4873.253,0,1.68e-05,-2.5039
"07","2021","Liechtenstein",0.0828735450375429,2021-07-01,4873.253,0,1.7e-05,-2.4904
"08","2021","Liechtenstein",0.0861232889573837,2021-08-01,4873.253,0,1.77e-05,-2.452
"09","2021","Liechtenstein",0.0918495599199378,2021-09-01,4873.253,0,1.88e-05,-2.3876
"10","2021","Liechtenstein",0.0943381543789073,2021-10-01,4873.253,0,1.94e-05,-2.3609
"11","2021","Liechtenstein",0.105840347519032,2021-11-01,4873.253,0,2.17e-05,-2.2458
"12","2021","Liechtenstein",0.144552703453678,2021-12-01,4873.253,0,2.97e-05,-1.9341
"01","2021","Lithuania",0.0620694706371665,2021-01-01,4873.253,0,1.27e-05,-2.7795
"02","2021","Lithuania",0.0705865941591108,2021-02-01,4873.253,0,1.45e-05,-2.6509
"03","2021","Lithuania",0.076004922372014,2021-03-01,4873.253,0,1.56e-05,-2.577
"04","2021","Lithuania",0.0849754489876358,2021-04-01,4873.253,0,1.74e-05,-2.4654
"05","2021","Lithuania",0.0969943946998816,2021-05-01,4873.253,0,1.99e-05,-2.3331
"06","2021","Lithuania",0.102105101915996,2021-06-01,4873.253,0,2.1e-05,-2.2818
"07","2021","Lithuania",0.102981240148759,2021-07-01,4873.253,0,2.11e-05,-2.2732
"08","2021","Lithuania",0.106911954531276,2021-08-01,4873.253,0,2.19e-05,-2.2357
"09","2021","Lithuania",0.115362403700902,2021-09-01,4873.253,0,2.37e-05,-2.1597
"10","2021","Lithuania",0.135550167120267,2021-10-01,4873.253,0,2.78e-05,-1.9984
"11","2021","Lithuania",0.164039186111992,2021-11-01,4873.253,0,3.37e-05,-1.8076
"12","2021","Lithuania",0.183937897848161,2021-12-01,4873.253,0,3.77e-05,-1.6932
"01","2021","Luxembourg",0.0776262884653519,2021-01-01,4873.253,0,1.59e-05,-2.5558
"02","2021","Luxembourg",0.0845784365991211,2021-02-01,4873.253,0,1.74e-05,-2.4701
"03","2021","Luxembourg",0.0931199773916922,2021-03-01,4873.253,0,1.91e-05,-2.3739
"04","2021","Luxembourg",0.103002245027498,2021-04-01,4873.253,0,2.11e-05,-2.273
"05","2021","Luxembourg",0.110022356829511,2021-05-01,4873.253,0,2.26e-05,-2.2071
"06","2021","Luxembourg",0.112502769009248,2021-06-01,4873.253,0,2.31e-05,-2.1848
"07","2021","Luxembourg",0.115947658716793,2021-07-01,4873.253,0,2.38e-05,-2.1546
"08","2021","Luxembourg",0.119451348644924,2021-08-01,4873.253,0,2.45e-05,-2.1248
"09","2021","Luxembourg",0.123041032457048,2021-09-01,4873.253,0,2.52e-05,-2.0952
"10","2021","Luxembourg",0.127591772043615,2021-10-01,4873.253,0,2.62e-05,-2.0589
"11","2021","Luxembourg",0.136006492261684,2021-11-01,4873.253,0,2.79e-05,-1.9951
"12","2021","Luxembourg",0.152795716789307,2021-12-01,4873.253,0,3.14e-05,-1.8787
"01","2021","Madagascar",0.00065728775607483,2021-01-01,4873.253,0,1e-07,-7.3274
"02","2021","Madagascar",0.000703869263274751,2021-02-01,4873.253,0,1e-07,-7.2589
"03","2021","Madagascar",0.00078167185983949,2021-03-01,4873.253,0,2e-07,-7.1541
"04","2021","Madagascar",0.00110860131221607,2021-04-01,4873.253,0,2e-07,-6.8047
"05","2021","Madagascar",0.0014379717563231,2021-05-01,4873.253,0,3e-07,-6.5445
"06","2021","Madagascar",0.00151431528515918,2021-06-01,4873.253,0,3e-07,-6.4928
"07","2021","Madagascar",0.00153396771105672,2021-07-01,4873.253,0,3e-07,-6.4799
"08","2021","Madagascar",0.00154544808401831,2021-08-01,4873.253,0,3e-07,-6.4724
"09","2021","Madagascar",0.00154895948995834,2021-09-01,4873.253,0,3e-07,-6.4702
"10","2021","Madagascar",0.00157097633293563,2021-10-01,4873.253,0,3e-07,-6.4561
"11","2021","Madagascar",0.00158115043244406,2021-11-01,4873.253,0,3e-07,-6.4496
"12","2021","Madagascar",0.00168612954118049,2021-12-01,4873.253,0,3e-07,-6.3853
"01","2021","Malawi",0.000700183762636543,2021-01-01,4873.253,0,1e-07,-7.2642
"02","2021","Malawi",0.00151019509903261,2021-02-01,4873.253,0,3e-07,-6.4955
"03","2021","Malawi",0.00172009915103505,2021-03-01,4873.253,0,4e-07,-6.3654
"04","2021","Malawi",0.00177071334807984,2021-04-01,4873.253,0,4e-07,-6.3364
"05","2021","Malawi",0.00178886480526517,2021-05-01,4873.253,0,4e-07,-6.3262
"06","2021","Malawi",0.00182066990399786,2021-06-01,4873.253,0,4e-07,-6.3086
"07","2021","Malawi",0.00224664373483299,2021-07-01,4873.253,0,5e-07,-6.0983
"08","2021","Malawi",0.00301724399955378,2021-08-01,4873.253,0,6e-07,-5.8034
"09","2021","Malawi",0.00319858741608819,2021-09-01,4873.253,0,7e-07,-5.745
"10","2021","Malawi",0.00322571792299968,2021-10-01,4873.253,0,7e-07,-5.7366
"11","2021","Malawi",0.00323301161276473,2021-11-01,4873.253,0,7e-07,-5.7343
"12","2021","Malawi",0.00342942479140614,2021-12-01,4873.253,0,7e-07,-5.6754
"01","2021","Malaysia",0.28228030250595,2021-01-01,4873.253,0,5.79e-05,-1.2649
"02","2021","Malaysia",0.471257984215742,2021-02-01,4873.253,0,9.67e-05,-0.7523
"03","2021","Malaysia",0.582078601705889,2021-03-01,4873.253,0,0.0001194,-0.5411
"04","2021","Malaysia",0.665731829404238,2021-04-01,4873.253,0,0.0001366,-0.4069
"05","2021","Malaysia",0.856094115900543,2021-05-01,4873.253,0,0.0001757,-0.1554
"06","2021","Malaysia",1.19697483578666,2021-06-01,4873.253,0,0.0002456,0.1798
"07","2021","Malaysia",1.62097223417297,2021-07-01,4873.253,0,0.0003326,0.483
"08","2021","Malaysia",2.55689184024876,2021-08-01,4873.253,0,0.0005247,0.9388
"09","2021","Malaysia",3.62420033206694,2021-09-01,4873.253,0,0.0007437,1.2876
"10","2021","Malaysia",4.24840065381454,2021-10-01,4873.253,0,0.0008718,1.4465
"11","2021","Malaysia",4.56825659771262,2021-11-01,4873.253,0,0.0009374,1.5191
"12","2021","Malaysia",4.83437254741746,2021-12-01,4873.253,0,0.000992,1.5758
"01","2021","Maldives",0.0269512046511023,2021-01-01,4873.253,0,5.5e-06,-3.6137
"02","2021","Maldives",0.0330570321745846,2021-02-01,4873.253,0,6.8e-06,-3.4095
"03","2021","Maldives",0.0405603646805638,2021-03-01,4873.253,0,8.3e-06,-3.205
"04","2021","Maldives",0.0488566414204015,2021-04-01,4873.253,0,1e-05,-3.0189
"05","2021","Maldives",0.085192508689904,2021-05-01,4873.253,0,1.75e-05,-2.4628
"06","2021","Maldives",0.130447772791013,2021-06-01,4873.253,0,2.68e-05,-2.0368
"07","2021","Maldives",0.140055960558584,2021-07-01,4873.253,0,2.87e-05,-1.9657
"08","2021","Maldives",0.146672915273451,2021-08-01,4873.253,0,3.01e-05,-1.9196
"09","2021","Maldives",0.153882152851521,2021-09-01,4873.253,0,3.16e-05,-1.8716
"10","2021","Maldives",0.159402492193916,2021-10-01,4873.253,0,3.27e-05,-1.8363
"11","2021","Maldives",0.1663838024304,2021-11-01,4873.253,0,3.41e-05,-1.7935
"12","2021","Maldives",0.173219567791038,2021-12-01,4873.253,0,3.55e-05,-1.7532
"01","2021","Mali",0.000382055153080163,2021-01-01,4873.253,0,1e-07,-7.8699
"02","2021","Mali",0.00040679276997396,2021-02-01,4873.253,0,1e-07,-7.8072
"03","2021","Mali",0.000449219252704804,2021-03-01,4873.253,0,1e-07,-7.708
"04","2021","Mali",0.000610379799666522,2021-04-01,4873.253,0,1e-07,-7.4014
"05","2021","Mali",0.000698821079537729,2021-05-01,4873.253,0,1e-07,-7.2661
"06","2021","Mali",0.000708872862553052,2021-06-01,4873.253,0,1e-07,-7.2518
"07","2021","Mali",0.000716024672079853,2021-07-01,4873.253,0,1e-07,-7.2418
"08","2021","Mali",0.000726558686661434,2021-08-01,4873.253,0,1e-07,-7.2272
"09","2021","Mali",0.000742514275379144,2021-09-01,4873.253,0,2e-07,-7.2055
"10","2021","Mali",0.000771533337757205,2021-10-01,4873.253,0,2e-07,-7.1671
"11","2021","Mali",0.000826477895511201,2021-11-01,4873.253,0,2e-07,-7.0983
"12","2021","Mali",0.000939851375679065,2021-12-01,4873.253,0,2e-07,-6.9698
"01","2021","Malta",0.0348186829512521,2021-01-01,4873.253,0,7.1e-06,-3.3576
"02","2021","Malta",0.0452195939332976,2021-02-01,4873.253,0,9.3e-06,-3.0962
"03","2021","Malta",0.0601778573755477,2021-03-01,4873.253,0,1.23e-05,-2.8105
"04","2021","Malta",0.0674497609497689,2021-04-01,4873.253,0,1.38e-05,-2.6964
"05","2021","Malta",0.0689983254319624,2021-05-01,4873.253,0,1.42e-05,-2.6737
"06","2021","Malta",0.069267569418179,2021-06-01,4873.253,0,1.42e-05,-2.6698
"07","2021","Malta",0.0728841473763067,2021-07-01,4873.253,0,1.5e-05,-2.6189
"08","2021","Malta",0.0800555447226413,2021-08-01,4873.253,0,1.64e-05,-2.525
"09","2021","Malta",0.0833724012299404,2021-09-01,4873.253,0,1.71e-05,-2.4844
"10","2021","Malta",0.0847672901286841,2021-10-01,4873.253,0,1.74e-05,-2.4678
"11","2021","Malta",0.0869622690936323,2021-11-01,4873.253,0,1.78e-05,-2.4423
"12","2021","Malta",0.09684863990022,2021-12-01,4873.253,0,1.99e-05,-2.3346
"01","2021","Marshall Islands",6.84779073151525e-05,2021-01-01,4873.253,0,0,-9.589
"02","2021","Marshall Islands",6.84779073151525e-05,2021-02-01,4873.253,0,0,-9.589
"03","2021","Marshall Islands",6.84779073151525e-05,2021-03-01,4873.253,0,0,-9.589
"04","2021","Marshall Islands",6.84779073151525e-05,2021-04-01,4873.253,0,0,-9.589
"05","2021","Marshall Islands",6.84779073151525e-05,2021-05-01,4873.253,0,0,-9.589
"06","2021","Marshall Islands",6.84779073151525e-05,2021-06-01,4873.253,0,0,-9.589
"07","2021","Marshall Islands",6.84779073151525e-05,2021-07-01,4873.253,0,0,-9.589
"08","2021","Marshall Islands",6.84779073151525e-05,2021-08-01,4873.253,0,0,-9.589
"09","2021","Marshall Islands",6.84779073151525e-05,2021-09-01,4873.253,0,0,-9.589
"10","2021","Marshall Islands",6.84779073151525e-05,2021-10-01,4873.253,0,0,-9.589
"11","2021","Marshall Islands",6.84779073151525e-05,2021-11-01,4873.253,0,0,-9.589
"12","2021","Marshall Islands",6.84779073151525e-05,2021-12-01,4873.253,0,0,-9.589
"01","2021","Mauritania",0.00340686027268314,2021-01-01,4873.253,0,7e-07,-5.682
"02","2021","Mauritania",0.00364949111486493,2021-02-01,4873.253,0,7e-07,-5.6132
"03","2021","Mauritania",0.00376605407013458,2021-03-01,4873.253,0,8e-07,-5.5817
"04","2021","Mauritania",0.00389416287069019,2021-04-01,4873.253,0,8e-07,-5.5483
"05","2021","Mauritania",0.00406710279058906,2021-05-01,4873.253,0,8e-07,-5.5048
"06","2021","Mauritania",0.00434080484737952,2021-06-01,4873.253,0,9e-07,-5.4397
"07","2021","Mauritania",0.00486292233924007,2021-07-01,4873.253,0,1e-06,-5.3261
"08","2021","Mauritania",0.00649029072260989,2021-08-01,4873.253,0,1.3e-06,-5.0374
"09","2021","Mauritania",0.00754427922328371,2021-09-01,4873.253,0,1.5e-06,-4.887
"10","2021","Mauritania",0.00788299748035687,2021-10-01,4873.253,0,1.6e-06,-4.843
"11","2021","Mauritania",0.00823341204876629,2021-11-01,4873.253,0,1.7e-06,-4.7996
"12","2021","Mauritania",0.00861646075266273,2021-12-01,4873.253,0,1.8e-06,-4.7541
"01","2021","Mauritius",0.00043097263429036,2021-01-01,4873.253,0,1e-07,-7.7495
"02","2021","Mauritius",0.000468386560925524,2021-02-01,4873.253,0,1e-07,-7.6662
"03","2021","Mauritius",0.000590593067907524,2021-03-01,4873.253,0,1e-07,-7.4344
"04","2021","Mauritius",0.000923308541056132,2021-04-01,4873.253,0,2e-07,-6.9875
"05","2021","Mauritius",0.00102270711639028,2021-05-01,4873.253,0,2e-07,-6.8853
"06","2021","Mauritius",0.00132141605603332,2021-06-01,4873.253,0,3e-07,-6.6291
"07","2021","Mauritius",0.0021495619366471,2021-07-01,4873.253,0,4e-07,-6.1425
"08","2021","Mauritius",0.00521294007572953,2021-08-01,4873.253,0,1.1e-06,-5.2566
"09","2021","Mauritius",0.0108113095139807,2021-09-01,4873.253,0,2.2e-06,-4.5272
"10","2021","Mauritius",0.0135944205848013,2021-10-01,4873.253,0,2.8e-06,-4.2981
"11","2021","Mauritius",0.0333808787301448,2021-11-01,4873.253,0,6.8e-06,-3.3998
"12","2021","Mauritius",0.0503354527534804,2021-12-01,4873.253,0,1.03e-05,-2.989
"01","2021","Mexico",0.664704573013479,2021-01-01,4873.253,0,0.0001364,-0.4084
"02","2021","Mexico",0.808940532919758,2021-02-01,4873.253,0,0.000166,-0.212
"03","2021","Mexico",0.883112515962563,2021-03-01,4873.253,0,0.0001812,-0.1243
"04","2021","Mexico",0.933503508205336,2021-04-01,4873.253,0,0.0001916,-0.0688
"05","2021","Mexico",0.968622513873588,2021-05-01,4873.253,0,0.0001988,-0.0319
"06","2021","Mexico",1.00262537818902,2021-06-01,4873.253,0,0.0002057,0.0026
"07","2021","Mexico",1.0794644112965,2021-07-01,4873.253,0,0.0002215,0.0765
"08","2021","Mexico",1.26646831353796,2021-08-01,4873.253,0,0.0002599,0.2362
"09","2021","Mexico",1.43722584428484,2021-09-01,4873.253,0,0.0002949,0.3627
"10","2021","Mexico",1.52390305124377,2021-10-01,4873.253,0,0.0003127,0.4213
"11","2021","Mexico",1.56517500269076,2021-11-01,4873.253,0,0.0003212,0.448
"12","2021","Mexico",1.5972706695812,2021-12-01,4873.253,0,0.0003278,0.4683
"01","2021","Micronesia",3.11767965274717e-06,2021-01-01,4873.253,0,0,-12.6784
"02","2021","Micronesia",8.78618811228748e-06,2021-02-01,4873.253,0,0,-11.6423
"03","2021","Micronesia",8.78618811228748e-06,2021-03-01,4873.253,0,0,-11.6423
"04","2021","Micronesia",8.78618811228748e-06,2021-04-01,4873.253,0,0,-11.6423
"05","2021","Micronesia",8.78618811228748e-06,2021-05-01,4873.253,0,0,-11.6423
"06","2021","Micronesia",8.78618811228748e-06,2021-06-01,4873.253,0,0,-11.6423
"07","2021","Micronesia",8.78618811228748e-06,2021-07-01,4873.253,0,0,-11.6423
"08","2021","Micronesia",8.78618811228748e-06,2021-08-01,4873.253,0,0,-11.6423
"09","2021","Micronesia",8.78618811228748e-06,2021-09-01,4873.253,0,0,-11.6423
"10","2021","Micronesia",8.78618811228748e-06,2021-10-01,4873.253,0,0,-11.6423
"11","2021","Micronesia",8.78618811228748e-06,2021-11-01,4873.253,0,0,-11.6423
"12","2021","Micronesia",8.78618811228748e-06,2021-12-01,4873.253,0,0,-11.6423
"01","2021","Moldova",3.40595592455629,2021-01-01,4873.253,0,0.0006989,1.2255
"02","2021","Moldova",3.83117105835598,2021-02-01,4873.253,0,0.0007862,1.3432
"03","2021","Moldova",4.65047889185529,2021-03-01,4873.253,0,0.0009543,1.537
"04","2021","Moldova",5.43802531401379,2021-04-01,4873.253,0,0.0011159,1.6934
"05","2021","Moldova",5.66759124140401,2021-05-01,4873.253,0,0.001163,1.7348
"06","2021","Moldova",5.7205260085757,2021-06-01,4873.253,0,0.0011739,1.7441
"07","2021","Moldova",5.76475753727134,2021-07-01,4873.253,0,0.0011829,1.7518
"08","2021","Moldova",5.87782369380962,2021-08-01,4873.253,0,0.0012061,1.7712
"09","2021","Moldova",6.24487704471438,2021-09-01,4873.253,0,0.0012815,1.8318
"10","2021","Moldova",7.06249056747502,2021-10-01,4873.253,0,0.0014492,1.9548
"11","2021","Moldova",7.89766185366871,2021-11-01,4873.253,0,0.0016206,2.0666
"12","2021","Moldova",8.28988728027904,2021-12-01,4873.253,0,0.0017011,2.115
"01","2021","Monaco",0.0301874788338304,2021-01-01,4873.253,0,6.2e-06,-3.5003
"02","2021","Monaco",0.0450405521499192,2021-02-01,4873.253,0,9.2e-06,-3.1002
"03","2021","Monaco",0.0542108758766493,2021-03-01,4873.253,0,1.11e-05,-2.9149
"04","2021","Monaco",0.060890836815819,2021-04-01,4873.253,0,1.25e-05,-2.7987
"05","2021","Monaco",0.0634228860955938,2021-05-01,4873.253,0,1.3e-05,-2.7579
"06","2021","Monaco",0.0646468249923555,2021-06-01,4873.253,0,1.33e-05,-2.7388
"07","2021","Monaco",0.068580855590006,2021-07-01,4873.253,0,1.41e-05,-2.6797
"08","2021","Monaco",0.0781701579201752,2021-08-01,4873.253,0,1.6e-05,-2.5489
"09","2021","Monaco",0.0835006625216594,2021-09-01,4873.253,0,1.71e-05,-2.4829
"10","2021","Monaco",0.085642843286502,2021-10-01,4873.253,0,1.76e-05,-2.4576
"11","2021","Monaco",0.0900027180375769,2021-11-01,4873.253,0,1.85e-05,-2.4079
"12","2021","Monaco",0.109875847057779,2021-12-01,4873.253,0,2.25e-05,-2.2084
"01","2021","Mongolia",0.000458155570625034,2021-01-01,4873.253,0,1e-07,-7.6883
"02","2021","Mongolia",0.000717784487427338,2021-02-01,4873.253,0,1e-07,-7.2393
"03","2021","Mongolia",0.00142293805787065,2021-03-01,4873.253,0,3e-07,-6.555
"04","2021","Mongolia",0.00624270199237896,2021-04-01,4873.253,0,1.3e-06,-5.0763
"05","2021","Mongolia",0.0147650351994861,2021-05-01,4873.253,0,3e-06,-4.2155
"06","2021","Mongolia",0.0257104919268936,2021-06-01,4873.253,0,5.3e-06,-3.6609
"07","2021","Mongolia",0.0438428244479629,2021-07-01,4873.253,0,9e-06,-3.1271
"08","2021","Mongolia",0.0568172143771326,2021-08-01,4873.253,0,1.17e-05,-2.8679
"09","2021","Mongolia",0.0883786943526283,2021-09-01,4873.253,0,1.81e-05,-2.4261
"10","2021","Mongolia",0.148046526037182,2021-10-01,4873.253,0,3.04e-05,-1.9102
"11","2021","Mongolia",0.194576352564079,2021-11-01,4873.253,0,3.99e-05,-1.6369
"12","2021","Mongolia",0.208643983887282,2021-12-01,4873.253,0,4.28e-05,-1.5671
"01","2021","Montenegro",0.0875696368994185,2021-01-01,4873.253,0,1.8e-05,-2.4353
"02","2021","Montenegro",0.109784031785761,2021-02-01,4873.253,0,2.25e-05,-2.2092
"03","2021","Montenegro",0.134330481652674,2021-03-01,4873.253,0,2.76e-05,-2.0075
"04","2021","Montenegro",0.151090922021499,2021-04-01,4873.253,0,3.1e-05,-1.8899
"05","2021","Montenegro",0.157221893338864,2021-05-01,4873.253,0,3.23e-05,-1.8501
"06","2021","Montenegro",0.159189273245847,2021-06-01,4873.253,0,3.27e-05,-1.8377
"07","2021","Montenegro",0.1604378281536,2021-07-01,4873.253,0,3.29e-05,-1.8298
"08","2021","Montenegro",0.171139976831957,2021-08-01,4873.253,0,3.51e-05,-1.7653
"09","2021","Montenegro",0.197349943158478,2021-09-01,4873.253,0,4.05e-05,-1.6228
"10","2021","Montenegro",0.219276019698487,2021-10-01,4873.253,0,4.5e-05,-1.5174
"11","2021","Montenegro",0.242204644339784,2021-11-01,4873.253,0,4.97e-05,-1.418
"12","2021","Montenegro",0.256637905380412,2021-12-01,4873.253,0,5.27e-05,-1.3601
"01","2021","Morocco",0.0123997539866419,2021-01-01,4873.253,0,2.5e-06,-4.3901
"02","2021","Morocco",0.0129584806060098,2021-02-01,4873.253,0,2.7e-06,-4.346
"03","2021","Morocco",0.0132689501697241,2021-03-01,4873.253,0,2.7e-06,-4.3223
"04","2021","Morocco",0.0136620286260641,2021-04-01,4873.253,0,2.8e-06,-4.2931
"05","2021","Morocco",0.013960896605003,2021-05-01,4873.253,0,2.9e-06,-4.2715
"06","2021","Morocco",0.0142234840593126,2021-06-01,4873.253,0,2.9e-06,-4.2529
"07","2021","Morocco",0.0151618310717841,2021-07-01,4873.253,0,3.1e-06,-4.189
"08","2021","Morocco",0.0205315028238384,2021-08-01,4873.253,0,4.2e-06,-3.8858
"09","2021","Morocco",0.0246078172718675,2021-09-01,4873.253,0,5e-06,-3.7047
"10","2021","Morocco",0.0254967051135674,2021-10-01,4873.253,0,5.2e-06,-3.6692
"11","2021","Morocco",0.0256919975760504,2021-11-01,4873.253,0,5.3e-06,-3.6616
"12","2021","Morocco",0.0258276087728856,2021-12-01,4873.253,0,5.3e-06,-3.6563
"01","2021","Mozambique",0.000858195000789979,2021-01-01,4873.253,0,2e-07,-7.0607
"02","2021","Mozambique",0.0016063743336616,2021-02-01,4873.253,0,3e-07,-6.4338
"03","2021","Mozambique",0.00206418086863107,2021-03-01,4873.253,0,4e-07,-6.183
"04","2021","Mozambique",0.0022070764119371,2021-04-01,4873.253,0,5e-07,-6.1161
"05","2021","Mozambique",0.00225228028341311,2021-05-01,4873.253,0,5e-07,-6.0958
"06","2021","Mozambique",0.00231740069100515,2021-06-01,4873.253,0,5e-07,-6.0673
"07","2021","Mozambique",0.00310930593918848,2021-07-01,4873.253,0,6e-07,-5.7734
"08","2021","Mozambique",0.00441034624290401,2021-08-01,4873.253,0,9e-07,-5.4238
"09","2021","Mozambique",0.00477882646650095,2021-09-01,4873.253,0,1e-06,-5.3436
"10","2021","Mozambique",0.00483329616732413,2021-10-01,4873.253,0,1e-06,-5.3322
"11","2021","Mozambique",0.00484512746876397,2021-11-01,4873.253,0,1e-06,-5.3298
"12","2021","Mozambique",0.00515279260050447,2021-12-01,4873.253,0,1.1e-06,-5.2682
"01","2021","Namibia",0.0117217951219928,2021-01-01,4873.253,0,2.4e-06,-4.4463
"02","2021","Namibia",0.0142685185747412,2021-02-01,4873.253,0,2.9e-06,-4.2497
"03","2021","Namibia",0.0163477748105979,2021-03-01,4873.253,0,3.4e-06,-4.1137
"04","2021","Namibia",0.0182242807974237,2021-04-01,4873.253,0,3.7e-06,-4.005
"05","2021","Namibia",0.0202632665009454,2021-05-01,4873.253,0,4.2e-06,-3.8989
"06","2021","Namibia",0.0273564467827088,2021-06-01,4873.253,0,5.6e-06,-3.5988
"07","2021","Namibia",0.042636071959622,2021-07-01,4873.253,0,8.7e-06,-3.1551
"08","2021","Namibia",0.0481849979527322,2021-08-01,4873.253,0,9.9e-06,-3.0327
"09","2021","Namibia",0.0497716702690421,2021-09-01,4873.253,0,1.02e-05,-3.0003
"10","2021","Namibia",0.0505082266750741,2021-10-01,4873.253,0,1.04e-05,-2.9856
"11","2021","Namibia",0.0507935983191364,2021-11-01,4873.253,0,1.04e-05,-2.98
"12","2021","Namibia",0.0537832584530476,2021-12-01,4873.253,0,1.1e-05,-2.9228
