"country","date","month","year","value","min","max","normalised_value"
"Singapore",Oct 2021,"10","2021",25.0315237927075,10.0979025585999,46.8593313743011,0.406230707434564
"Singapore",Nov 2021,"11","2021",40.6735753214242,10.0979025585999,46.8593313743011,0.831732436628391
"Singapore",Dec 2021,"12","2021",46.8593313743011,10.0979025585999,46.8593313743011,1
"Slovakia",Jan 2021,"01","2021",490.154361993245,490.154361993245,1763.62537784796,0
"Slovakia",Feb 2021,"02","2021",697.199604175498,490.154361993245,1763.62537784796,0.162583395777792
"Slovakia",Mar 2021,"03","2021",893.564457461584,490.154361993245,1763.62537784796,0.316779958433198
"Slovakia",Apr 2021,"04","2021",998.406412756432,490.154361993245,1763.62537784796,0.399107670638319
"Slovakia",May 2021,"05","2021",1039.46158062446,490.154361993245,1763.62537784796,0.431346463164327
"Slovakia",Jun 2021,"06","2021",1051.41167711541,490.154361993245,1763.62537784796,0.440730341039973
"Slovakia",Jul 2021,"07","2021",1054.08516200814,490.154361993245,1763.62537784796,0.442829709505717
"Slovakia",Aug 2021,"08","2021",1057.0955899087,490.154361993245,1763.62537784796,0.445193664289986
"Slovakia",Sep 2021,"09","2021",1072.52592084604,490.154361993245,1763.62537784796,0.457310415079942
"Slovakia",Oct 2021,"10","2021",1142.47461650893,490.154361993245,1763.62537784796,0.512238006514714
"Slovakia",Nov 2021,"11","2021",1393.45456163865,490.154361993245,1763.62537784796,0.709321365307355
"Slovakia",Dec 2021,"12","2021",1763.62537784796,490.154361993245,1763.62537784796,1
"Slovenia",Jan 2021,"01","2021",70.4731269275173,70.4731269275173,213.71913481879,0
"Slovenia",Feb 2021,"02","2021",86.3253687126714,70.4731269275173,213.71913481879,0.110664457729156
"Slovenia",Mar 2021,"03","2021",97.3339567717245,70.4731269275173,213.71913481879,0.187515381682366
"Slovenia",Apr 2021,"04","2021",110.364552568338,70.4731269275173,213.71913481879,0.278481936272173
"Slovenia",May 2021,"05","2021",119.577744726619,70.4731269275173,213.71913481879,0.342799206218532
"Slovenia",Jun 2021,"06","2021",123.301595883527,70.4731269275173,213.71913481879,0.368795401238045
"Slovenia",Jul 2021,"07","2021",124.16595667639,70.4731269275173,213.71913481879,0.374829501633491
"Slovenia",Aug 2021,"08","2021",126.167170326848,70.4731269275173,213.71913481879,0.388799968803348
"Slovenia",Sep 2021,"09","2021",134.665074823675,70.4731269275173,213.71913481879,0.448123817488034
"Slovenia",Oct 2021,"10","2021",149.157573029278,70.4731269275173,213.71913481879,0.549295908905777
"Slovenia",Nov 2021,"11","2021",183.620243471167,70.4731269275173,213.71913481879,0.789879719576765
"Slovenia",Dec 2021,"12","2021",213.71913481879,70.4731269275173,213.71913481879,1
"Solomon Islands",Jan 2021,"01","2021",0.0260393531211994,0.0260393531211994,0.031425101679474,0
"Solomon Islands",Feb 2021,"02","2021",0.0270787390651128,0.0260393531211994,0.031425101679474,0.192988204456095
"Solomon Islands",Mar 2021,"03","2021",0.0276204903126195,0.0260393531211994,0.031425101679474,0.293577981651376
"Solomon Islands",Apr 2021,"04","2021",0.0298686697566699,0.0260393531211994,0.031425101679474,0.711009174311927
"Solomon Islands",May 2021,"05","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Jun 2021,"06","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Jul 2021,"07","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Aug 2021,"08","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Sep 2021,"09","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Oct 2021,"10","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Nov 2021,"11","2021",0.030634533083764,0.0260393531211994,0.031425101679474,0.853211009174312
"Solomon Islands",Dec 2021,"12","2021",0.031425101679474,0.0260393531211994,0.031425101679474,1
"Somalia",Jan 2021,"01","2021",0.298321587500974,0.298321587500974,1.46077514912735,0
"Somalia",Feb 2021,"02","2021",0.347693207129046,0.298321587500974,1.46077514912735,0.0424719070575139
"Somalia",Mar 2021,"03","2021",0.592857831685243,0.298321587500974,1.46077514912735,0.253374632679679
"Somalia",Apr 2021,"04","2021",0.806534744996173,0.298321587500974,1.46077514912735,0.437190073024647
"Somalia",May 2021,"05","2021",0.909554064251167,0.298321587500974,1.46077514912735,0.525812382470592
"Somalia",Jun 2021,"06","2021",0.932288585884752,0.298321587500974,1.46077514912735,0.545369741477499
"Somalia",Jul 2021,"07","2021",0.951077149276986,0.298321587500974,1.46077514912735,0.561532592203293
"Somalia",Aug 2021,"08","2021",1.03169785806135,0.298321587500974,1.46077514912735,0.630886510024811
"Somalia",Sep 2021,"09","2021",1.18133819628778,0.298321587500974,1.46077514912735,0.75961452391387
"Somalia",Oct 2021,"10","2021",1.33615921153178,0.298321587500974,1.46077514912735,0.892799212192852
"Somalia",Nov 2021,"11","2021",1.43196499924486,0.298321587500974,1.46077514912735,0.97521608532715
"Somalia",Dec 2021,"12","2021",1.46077514912735,0.298321587500974,1.46077514912735,1
"South Africa",Jan 2021,"01","2021",21.88696397257,21.88696397257,54.5015518832281,0
"South Africa",Feb 2021,"02","2021",25.1175207208252,21.88696397257,54.5015518832281,0.0990525085616527
"South Africa",Mar 2021,"03","2021",25.8202117680204,21.88696397257,54.5015518832281,0.120597807527871
"South Africa",Apr 2021,"04","2021",26.3720718386013,21.88696397257,54.5015518832281,0.137518458866242
"South Africa",May 2021,"05","2021",27.261191920529,21.88696397257,54.5015518832281,0.164779882017237
"South Africa",Jun 2021,"06","2021",30.1703376014544,21.88696397257,54.5015518832281,0.253977565240904
"South Africa",Jul 2021,"07","2021",37.9145668252423,21.88696397257,54.5015518832281,0.491424355769177
"South Africa",Aug 2021,"08","2021",44.1546576602148,21.88696397257,54.5015518832281,0.682752569146152
"South Africa",Sep 2021,"09","2021",48.2578736213305,21.88696397257,54.5015518832281,0.808561792072889
"South Africa",Oct 2021,"10","2021",49.1476000261268,21.88696397257,54.5015518832281,0.835841805765952
"South Africa",Nov 2021,"11","2021",49.4694908958535,21.88696397257,54.5015518832281,0.845711342385837
"South Africa",Dec 2021,"12","2021",54.5015518832281,21.88696397257,54.5015518832281,1
"South Sudan",Jan 2021,"01","2021",0.331498973882551,0.331498973882551,1.21245594080457,0
"South Sudan",Feb 2021,"02","2021",0.506533613597399,0.331498973882551,1.21245594080457,0.198686935102405
"South Sudan",Mar 2021,"03","2021",0.840133418135423,0.331498973882551,1.21245594080457,0.577365823020834
"South Sudan",Apr 2021,"04","2021",0.930336381498367,0.331498973882551,1.21245594080457,0.679757843005765
"South Sudan",May 2021,"05","2021",0.951148917917028,0.331498973882551,1.21245594080457,0.70338276136174
"South Sudan",Jun 2021,"06","2021",0.959617657350826,0.331498973882551,1.21245594080457,0.712995875000409
"South Sudan",Jul 2021,"07","2021",0.975811344185256,0.331498973882551,1.21245594080457,0.731377802202835
"South Sudan",Aug 2021,"08","2021",1.00210774985219,0.331498973882551,1.21245594080457,0.761227620814074
"South Sudan",Sep 2021,"09","2021",1.0479081635798,0.331498973882551,1.21245594080457,0.813217008999107
"South Sudan",Oct 2021,"10","2021",1.08958760633715,0.331498973882551,1.21245594080457,0.860528562596296
"South Sudan",Nov 2021,"11","2021",1.1245254671909,0.331498973882551,1.21245594080457,0.900187549545247
"South Sudan",Dec 2021,"12","2021",1.21245594080457,0.331498973882551,1.21245594080457,1
"Spain",Jan 2021,"01","2021",4252.97179912276,4252.97179912276,10218.6198514658,0
"Spain",Feb 2021,"02","2021",5660.3718212706,4252.97179912276,10218.6198514658,0.235917373904597
"Spain",Mar 2021,"03","2021",5931.90577210217,4252.97179912276,10218.6198514658,0.281433627704537
"Spain",Apr 2021,"04","2021",6295.44434518738,4252.97179912276,10218.6198514658,0.342372283470935
"Spain",May 2021,"05","2021",6681.59962760298,4252.97179912276,10218.6198514658,0.407102096397786
"Spain",Jun 2021,"06","2021",6934.44293004459,4252.97179912276,10218.6198514658,0.44948530442869
"Spain",Jul 2021,"07","2021",7598.63071995981,4252.97179912276,10218.6198514658,0.560820700698732
"Spain",Aug 2021,"08","2021",8707.8942539223,4252.97179912276,10218.6198514658,0.74676253371163
"Spain",Sep 2021,"09","2021",9110.45083720601,4252.97179912276,10218.6198514658,0.814241637365023
"Spain",Oct 2021,"10","2021",9235.06848570134,4252.97179912276,10218.6198514658,0.835130842930274
"Spain",Nov 2021,"11","2021",9389.45857777344,4252.97179912276,10218.6198514658,0.861010695499092
"Spain",Dec 2021,"12","2021",10218.6198514658,4252.97179912276,10218.6198514658,1
"Sri Lanka",Jan 2021,"01","2021",2.47161257933831,2.47161257933831,26.9216534983804,0
"Sri Lanka",Feb 2021,"02","2021",3.50745950020932,2.47161257933831,26.9216534983804,0.0423658563313189
"Sri Lanka",Mar 2021,"03","2021",4.12964839752896,2.47161257933831,26.9216534983804,0.0678132124065015
"Sri Lanka",Apr 2021,"04","2021",4.55024031071105,2.47161257933831,26.9216534983804,0.0850153068559435
"Sri Lanka",May 2021,"05","2021",6.78464758216103,2.47161257933831,26.9216534983804,0.176401954381338
"Sri Lanka",Jun 2021,"06","2021",10.6378574013753,2.47161257933831,26.9216534983804,0.333997184261439
"Sri Lanka",Jul 2021,"07","2021",13.2080009249624,2.47161257933831,26.9216534983804,0.439115352860716
"Sri Lanka",Aug 2021,"08","2021",17.1001358444406,2.47161257933831,26.9216534983804,0.598302608717083
"Sri Lanka",Sep 2021,"09","2021",22.9039839040469,2.47161257933831,26.9216534983804,0.835678410206487
"Sri Lanka",Oct 2021,"10","2021",24.7686693835555,2.47161257933831,26.9216534983804,0.911943537356286
"Sri Lanka",Nov 2021,"11","2021",25.796398647255,2.47161257933831,26.9216534983804,0.95397738372499
"Sri Lanka",Dec 2021,"12","2021",26.9216534983804,2.47161257933831,26.9216534983804,1
"Sudan",Jan 2021,"01","2021",0.633367677746677,0.633367677746677,1.02824680994664,0
"Sudan",Feb 2021,"02","2021",0.682911693953862,0.633367677746677,1.02824680994664,0.125466281115349
"Sudan",Mar 2021,"03","2021",0.705578393432136,0.633367677746677,1.02824680994664,0.182867895001583
"Sudan",Apr 2021,"04","2021",0.746523277275158,0.633367677746677,1.02824680994664,0.286557557240531
"Sudan",May 2021,"05","2021",0.79235219442607,0.633367677746677,1.02824680994664,0.40261564543473
"Sudan",Jun 2021,"06","2021",0.825790277142362,0.633367677746677,1.02824680994664,0.487294930789724
"Sudan",Jul 2021,"07","2021",0.842562322657736,0.633367677746677,1.02824680994664,0.529768802280306
"Sudan",Aug 2021,"08","2021",0.854705093222582,0.633367677746677,1.02824680994664,0.560519403096298
"Sudan",Sep 2021,"09","2021",0.86633675314709,0.633367677746677,1.02824680994664,0.589975656861101
"Sudan",Oct 2021,"10","2021",0.900084155520689,0.633367677746677,1.02824680994664,0.675438269649943
"Sudan",Nov 2021,"11","2021",0.942531866000624,0.633367677746677,1.02824680994664,0.78293372083636
"Sudan",Dec 2021,"12","2021",1.02824680994664,0.633367677746677,1.02824680994664,1
"Suriname",Jan 2021,"01","2021",12.6768605627271,12.6768605627271,87.5898111775359,0
"Suriname",Feb 2021,"02","2021",14.9459215017979,12.6768605627271,87.5898111775359,0.0302893013884608
"Suriname",Mar 2021,"03","2021",15.3946071997191,12.6768605627271,87.5898111775359,0.0362787290406734
"Suriname",Apr 2021,"04","2021",16.3306252279957,12.6768605627271,87.5898111775359,0.0487734715464043
"Suriname",May 2021,"05","2021",20.832300009667,12.6768605627271,87.5898111775359,0.108865548346559
"Suriname",Jun 2021,"06","2021",31.980473912752,12.6768605627271,87.5898111775359,0.257680590493374
"Suriname",Jul 2021,"07","2021",40.6623264689848,12.6768605627271,87.5898111775359,0.37357313624122
"Suriname",Aug 2021,"08","2021",45.9197673066913,12.6768605627271,87.5898111775359,0.443753803196116
"Suriname",Sep 2021,"09","2021",60.4622302832771,12.6768605627271,87.5898111775359,0.637878622165816
"Suriname",Oct 2021,"10","2021",78.3397726581623,12.6768605627271,87.5898111775359,0.876522838261492
"Suriname",Nov 2021,"11","2021",85.3864021973951,12.6768605627271,87.5898111775359,0.970587075237893
"Suriname",Dec 2021,"12","2021",87.5898111775359,12.6768605627271,87.5898111775359,1
"Sweden",Jan 2021,"01","2021",1976.6899706349,1976.6899706349,4798.45598978993,0
"Sweden",Feb 2021,"02","2021",2360.80663068218,1976.6899706349,4798.45598978993,0.136126332743316
"Sweden",Mar 2021,"03","2021",2797.7157736195,1976.6899706349,4798.45598978993,0.290961687613794
"Sweden",Apr 2021,"04","2021",3414.78981951027,1976.6899706349,4798.45598978993,0.509645321090801
"Sweden",May 2021,"05","2021",3969.92742354578,1976.6899706349,4798.45598978993,0.706379423162714
"Sweden",Jun 2021,"06","2021",4162.85332305006,1976.6899706349,4798.45598978993,0.774750045742559
"Sweden",Jul 2021,"07","2021",4205.91421330804,1976.6899706349,4798.45598978993,0.790010308275197
"Sweden",Aug 2021,"08","2021",4274.55572686441,1976.6899706349,4798.45598978993,0.81433603659229
"Sweden",Sep 2021,"09","2021",4386.16348202381,1976.6899706349,4798.45598978993,0.853888485095028
"Sweden",Oct 2021,"10","2021",4465.55147311616,1976.6899706349,4798.45598978993,0.882022636032221
"Sweden",Nov 2021,"11","2021",4556.94239375504,1976.6899706349,4798.45598978993,0.914410481097505
"Sweden",Dec 2021,"12","2021",4798.45598978993,1976.6899706349,4798.45598978993,1
"Switzerland",Jan 2021,"01","2021",56.9422646253245,56.9422646253245,134.193690470482,0
"Switzerland",Feb 2021,"02","2021",62.6161993185933,56.9422646253245,134.193690470482,0.0734476371302412
"Switzerland",Mar 2021,"03","2021",66.6184264005719,56.9422646253245,134.193690470482,0.12525544570067
"Switzerland",Apr 2021,"04","2021",72.7996313644346,56.9422646253245,134.193690470482,0.20526956707433
"Switzerland",May 2021,"05","2021",78.54366155696,56.9422646253245,134.193690470482,0.279624572560426
"Switzerland",Jun 2021,"06","2021",80.9219193729868,56.9422646253245,134.193690470482,0.310410513272948
"Switzerland",Jul 2021,"07","2021",81.8987079797242,56.9422646253245,134.193690470482,0.3230547925992
"Switzerland",Aug 2021,"08","2021",85.9703585881232,56.9422646253245,134.193690470482,0.375761271008547
"Switzerland",Sep 2021,"09","2021",94.1769661776715,56.9422646253245,134.193690470482,0.48199371267244
"Switzerland",Oct 2021,"10","2021",98.9130143974823,56.9422646253245,134.193690470482,0.543300648667432
"Switzerland",Nov 2021,"11","2021",107.410209593691,56.9422646253245,134.193690470482,0.653294672767916
"Switzerland",Dec 2021,"12","2021",134.193690470482,56.9422646253245,134.193690470482,1
"Syria",Jan 2021,"01","2021",0.736536403618558,0.736536403618558,2.82523402480851,0
"Syria",Feb 2021,"02","2021",0.849149753145186,0.736536403618558,2.82523402480851,0.053915582793871
"Syria",Mar 2021,"03","2021",0.969139652594831,0.736536403618558,2.82523402480851,0.111362816051735
"Syria",Apr 2021,"04","2021",1.19165050013075,0.736536403618558,2.82523402480851,0.217893720898148
"Syria",May 2021,"05","2021",1.35605968872317,0.736536403618558,2.82523402480851,0.296607454721792
"Syria",Jun 2021,"06","2021",1.4269426189733,0.736536403618558,2.82523402480851,0.33054387976054
"Syria",Jul 2021,"07","2021",1.4743944166063,0.736536403618558,2.82523402480851,0.353262246053297
"Syria",Aug 2021,"08","2021",1.52132721682687,0.736536403618558,2.82523402480851,0.375732133386165
"Syria",Sep 2021,"09","2021",1.74138224258285,0.736536403618558,2.82523402480851,0.481087271211534
"Syria",Oct 2021,"10","2021",2.22273867185524,0.736536403618558,2.82523402480851,0.711544961395601
"Syria",Nov 2021,"11","2021",2.63969327932469,0.736536403618558,2.82523402480851,0.911169168958927
"Syria",Dec 2021,"12","2021",2.82523402480851,0.736536403618558,2.82523402480851,1
"Taiwan*",Jan 2021,"01","2021",0.0358950036605062,0.0358950036605062,0.704827151342671,0
"Taiwan*",Feb 2021,"02","2021",0.0392850357423647,0.0358950036605062,0.704827151342671,0.00506782652561234
"Taiwan*",Mar 2021,"03","2021",0.0416282898462628,0.0358950036605062,0.704827151342671,0.00857080378872857
"Taiwan*",Apr 2021,"04","2021",0.0450522793283306,0.0358950036605062,0.704827151342671,0.0136893939087158
"Taiwan*",May 2021,"05","2021",0.129703918026604,0.0358950036605062,0.704827151342671,0.140236815783399
"Taiwan*",Jun 2021,"06","2021",0.540564371120775,0.0358950036605062,0.704827151342671,0.754440295938739
"Taiwan*",Jul 2021,"07","2021",0.644159692133503,0.0358950036605062,0.704827151342671,0.909307006070227
"Taiwan*",Aug 2021,"08","2021",0.665833220492699,0.0358950036605062,0.704827151342671,0.941707195587646
"Taiwan*",Sep 2021,"09","2021",0.676411198969354,0.0358950036605062,0.704827151342671,0.95752042644119
"Taiwan*",Oct 2021,"10","2021",0.685492717063986,0.0358950036605062,0.704827151342671,0.971096568843822
"Taiwan*",Nov 2021,"11","2021",0.692700837959799,0.0358950036605062,0.704827151342671,0.98187213243542
"Taiwan*",Dec 2021,"12","2021",0.704827151342671,0.0358950036605062,0.704827151342671,1
"Tajikistan",Jan 2021,"01","2021",1.43694135909741,1.43694135909741,1.83410113317317,0
"Tajikistan",Feb 2021,"02","2021",1.43788160637608,1.43694135909741,1.83410113317317,0.0023674282745874
"Tajikistan",Mar 2021,"03","2021",1.43788160637608,1.43694135909741,1.83410113317317,0.0023674282745874
"Tajikistan",Apr 2021,"04","2021",1.43788160637608,1.43694135909741,1.83410113317317,0.0023674282745874
"Tajikistan",May 2021,"05","2021",1.43788160637608,1.43694135909741,1.83410113317317,0.0023674282745874
"Tajikistan",Jun 2021,"06","2021",1.44136604554179,1.43694135909741,1.83410113317317,0.0111408222413357
"Tajikistan",Jul 2021,"07","2021",1.52447567499456,1.43694135909741,1.83410113317317,0.22040075962087
"Tajikistan",Aug 2021,"08","2021",1.73024777727742,1.43694135909741,1.83410113317317,0.738509882735657
"Tajikistan",Sep 2021,"09","2021",1.8284323665465,1.43694135909741,1.83410113317317,0.985726735191509
"Tajikistan",Oct 2021,"10","2021",1.83322514739915,1.43694135909741,1.83410113317317,0.997794374377272
"Tajikistan",Nov 2021,"11","2021",1.83369222707248,1.43694135909741,1.83410113317317,0.998970424178425
"Tajikistan",Dec 2021,"12","2021",1.83410113317317,1.43694135909741,1.83410113317317,1
"Tanzania",Jan 2021,"01","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",Feb 2021,"02","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",Mar 2021,"03","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",Apr 2021,"04","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",May 2021,"05","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",Jun 2021,"06","2021",0.00852107987092757,0.00852107987092757,0.446457818932224,0
"Tanzania",Jul 2021,"07","2021",0.00966809638945537,0.00852107987092757,0.446457818932224,0.00261913746032451
"Tanzania",Aug 2021,"08","2021",0.0211836238099294,0.00852107987092757,0.446457818932224,0.02891409377104
"Tanzania",Sep 2021,"09","2021",0.131588463939976,0.00852107987092757,0.446457818932224,0.281016350290317
"Tanzania",Oct 2021,"10","2021",0.435544961207926,0.00852107987092757,0.446457818932224,0.975081200659963
"Tanzania",Nov 2021,"11","2021",0.438891416102416,0.00852107987092757,0.446457818932224,0.982722612297779
"Tanzania",Dec 2021,"12","2021",0.446457818932224,0.00852107987092757,0.446457818932224,1
"Thailand",Jan 2021,"01","2021",0.171811681844702,0.171811681844702,31.2075604416102,0
"Thailand",Feb 2021,"02","2021",0.346318160730652,0.171811681844702,31.2075604416102,0.00562275717066568
"Thailand",Mar 2021,"03","2021",0.391560803699264,0.171811681844702,31.2075604416102,0.00708051619941719
"Thailand",Apr 2021,"04","2021",0.593957684819519,0.171811681844702,31.2075604416102,0.0136019274496152
"Thailand",May 2021,"05","2021",1.53517009288567,0.171811681844702,31.2075604416102,0.0439286456915906
"Thailand",Jun 2021,"06","2021",2.95369720603637,0.171811681844702,31.2075604416102,0.0896348770485627
"Thailand",Jul 2021,"07","2021",5.72235322240729,0.171811681844702,31.2075604416102,0.178843487345092
"Thailand",Aug 2021,"08","2021",13.1821212636134,0.171811681844702,31.2075604416102,0.419203985780268
"Thailand",Sep 2021,"09","2021",20.3830823556993,0.171811681844702,31.2075604416102,0.65122548936394
"Thailand",Oct 2021,"10","2021",25.3444940775233,0.171811681844702,31.2075604416102,0.811086679123794
"Thailand",Nov 2021,"11","2021",29.0078725621757,0.171811681844702,31.2075604416102,0.929124059597808
"Thailand",Dec 2021,"12","2021",31.2075604416102,0.171811681844702,31.2075604416102,1
"Timor-Leste",Jan 2021,"01","2021",0.0417159040746578,0.0417159040746578,15.0410178661021,0
"Timor-Leste",Feb 2021,"02","2021",0.072542331890866,0.0417159040746578,15.0410178661021,0.00205519082782979
"Timor-Leste",Mar 2021,"03","2021",0.200383140393811,0.0417159040746578,15.0410178661021,0.0105783080253227
"Timor-Leste",Apr 2021,"04","2021",0.975697072757088,0.0417159040746578,15.0410178661021,0.0622683089551046
"Timor-Leste",May 2021,"05","2021",3.41292368984291,0.0417159040746578,15.0410178661021,0.224757645009273
"Timor-Leste",Jun 2021,"06","2021",6.32885886017992,0.0417159040746578,15.0410178661021,0.419162369823738
"Timor-Leste",Jul 2021,"07","2021",7.59667409984541,0.0417159040746578,15.0410178661021,0.50368731924306
"Timor-Leste",Aug 2021,"08","2021",10.028160804265,0.0417159040746578,15.0410178661021,0.665793976644531
"Timor-Leste",Sep 2021,"09","2021",14.1088244053714,0.0417159040746578,15.0410178661021,0.937850877121439
"Timor-Leste",Oct 2021,"10","2021",14.9421475034243,0.0417159040746578,15.0410178661021,0.993408335739348
"Timor-Leste",Nov 2021,"11","2021",15.025183764878,0.0417159040746578,15.0410178661021,0.998944344125872
"Timor-Leste",Dec 2021,"12","2021",15.0410178661021,0.0417159040746578,15.0410178661021,1
"Togo",Jan 2021,"01","2021",0.517345549440148,0.517345549440148,3.26997050473419,0
"Togo",Feb 2021,"02","2021",0.716305777421984,0.517345549440148,3.26997050473419,0.0722801802690851
"Togo",Mar 2021,"03","2021",1.02284575144034,0.517345549440148,3.26997050473419,0.18364296270292
"Togo",Apr 2021,"04","2021",1.46755879952864,0.517345549440148,3.26997050473419,0.345202584994725
"Togo",May 2021,"05","2021",1.60056750436145,0.517345549440148,3.26997050473419,0.393523263253855
"Togo",Jun 2021,"06","2021",1.65044096299552,0.517345549440148,3.26997050473419,0.411641771748137
"Togo",Jul 2021,"07","2021",1.76690501648789,0.517345549440148,3.26997050473419,0.453951950353606
"Togo",Aug 2021,"08","2021",2.21869202294208,0.517345549440148,3.26997050473419,0.618081468101852
"Togo",Sep 2021,"09","2021",2.89140320155921,0.517345549440148,3.26997050473419,0.862470438463876
"Togo",Oct 2021,"10","2021",3.12151401214788,0.517345549440148,3.26997050473419,0.946067301213415
"Togo",Nov 2021,"11","2021",3.16096927989539,0.517345549440148,3.26997050473419,0.960400989379552
"Togo",Dec 2021,"12","2021",3.26997050473419,0.517345549440148,3.26997050473419,1
"Tonga",Jan 2021,"01","2021",0,0,0.00946100646186741,0
"Tonga",Feb 2021,"02","2021",0,0,0.00946100646186741,0
"Tonga",Mar 2021,"03","2021",0,0,0.00946100646186741,0
"Tonga",Apr 2021,"04","2021",0,0,0.00946100646186741,0
"Tonga",May 2021,"05","2021",0,0,0.00946100646186741,0
"Tonga",Jun 2021,"06","2021",0,0,0.00946100646186741,0
"Tonga",Jul 2021,"07","2021",0,0,0.00946100646186741,0
"Tonga",Aug 2021,"08","2021",0,0,0.00946100646186741,0
"Tonga",Sep 2021,"09","2021",0,0,0.00946100646186741,0
"Tonga",Oct 2021,"10","2021",0.000915581270503298,0,0.00946100646186741,0.0967741935483871
"Tonga",Nov 2021,"11","2021",0.00946100646186741,0,0.00946100646186741,1
"Tonga",Dec 2021,"12","2021",0.00946100646186741,0,0.00946100646186741,1
"Trinidad and Tobago",Jan 2021,"01","2021",5.25571267028167,5.25571267028167,59.2089229860783,0
"Trinidad and Tobago",Feb 2021,"02","2021",5.46420601694269,5.25571267028167,59.2089229860783,0.00386433625433369
"Trinidad and Tobago",Mar 2021,"03","2021",5.58982031739143,5.25571267028167,59.2089229860783,0.00619254433895924
"Trinidad and Tobago",Apr 2021,"04","2021",6.37510351977969,5.25571267028167,59.2089229860783,0.0207474373247867
"Trinidad and Tobago",May 2021,"05","2021",11.9636353502809,5.25571267028167,59.2089229860783,0.124328518001741
"Trinidad and Tobago",Jun 2021,"06","2021",20.8276199465853,5.25571267028167,59.2089229860783,0.288618734365552
"Trinidad and Tobago",Jul 2021,"07","2021",25.5263082861393,5.25571267028167,59.2089229860783,0.375706941203511
"Trinidad and Tobago",Aug 2021,"08","2021",29.9211319248996,5.25571267028167,59.2089229860783,0.457163143958392
"Trinidad and Tobago",Sep 2021,"09","2021",34.1571804796649,5.25571267028167,59.2089229860783,0.535676517490217
"Trinidad and Tobago",Oct 2021,"10","2021",38.5399106278755,5.25571267028167,59.2089229860783,0.61690857249784
"Trinidad and Tobago",Nov 2021,"11","2021",45.3883590533987,5.25571267028167,59.2089229860783,0.743841675930206
"Trinidad and Tobago",Dec 2021,"12","2021",59.2089229860783,5.25571267028167,59.2089229860783,1
"Tunisia",Jan 2021,"01","2021",14.8776742244395,14.8776742244395,60.9855868798458,0
"Tunisia",Feb 2021,"02","2021",18.8569787577049,14.8776742244395,60.9855868798458,0.0863041570110806
"Tunisia",Mar 2021,"03","2021",20.5567100337625,14.8776742244395,60.9855868798458,0.123168356194436
"Tunisia",Apr 2021,"04","2021",23.7955656067401,14.8776742244395,60.9855868798458,0.193413470025193
"Tunisia",May 2021,"05","2021",27.7320863982465,14.8776742244395,60.9855868798458,0.278789722490284
"Tunisia",Jun 2021,"06","2021",31.8591536393398,14.8776742244395,60.9855868798458,0.368298594252437
"Tunisia",Jul 2021,"07","2021",44.014477016059,14.8776742244395,60.9855868798458,0.631926303178746
"Tunisia",Aug 2021,"08","2021",53.1270074429695,14.8776742244395,60.9855868798458,0.82956115373063
"Tunisia",Sep 2021,"09","2021",58.458338078671,14.8776742244395,60.9855868798458,0.945188392715529
"Tunisia",Oct 2021,"10","2021",60.1160566893201,14.8776742244395,60.9855868798458,0.981141410650614
"Tunisia",Nov 2021,"11","2021",60.5271501851288,14.8776742244395,60.9855868798458,0.990057309725921
"Tunisia",Dec 2021,"12","2021",60.9855868798458,14.8776742244395,60.9855868798458,1
"Turkey",Jan 2021,"01","2021",28.0651318120233,28.0651318120233,108.151596865466,0
"Turkey",Feb 2021,"02","2021",30.7203523741003,28.0651318120233,108.151596865466,0.0331544232886938
"Turkey",Mar 2021,"03","2021",34.9677210413288,28.0651318120233,108.151596865466,0.0861892109321999
"Turkey",Apr 2021,"04","2021",48.7289083559185,28.0651318120233,108.151596865466,0.258018337182268
"Turkey",May 2021,"05","2021",60.4372608668814,28.0651318120233,108.151596865466,0.404214732580039
"Turkey",Jun 2021,"06","2021",63.3603060844863,28.0651318120233,108.151596865466,0.440713349614195
"Turkey",Jul 2021,"07","2021",65.6187424521667,28.0651318120233,108.151596865466,0.468913325305135
"Turkey",Aug 2021,"08","2021",72.1637703736529,28.0651318120233,108.151596865466,0.550637845386257
"Turkey",Sep 2021,"09","2021",80.202982721321,28.0651318120233,108.151596865466,0.651019505911583
"Turkey",Oct 2021,"10","2021",90.3490771479336,28.0651318120233,108.151596865466,0.777708758831436
"Turkey",Nov 2021,"11","2021",100.077488012366,28.0651318120233,108.151596865466,0.899182604105302
